vector,line,age,x,y,cf00,cf01,cf02,cf03,cf04,cf05,cf06,cf07,cf08,cf09,cf10,cf11,cf12,cf13,cf14,cf15,cf16,cf17,cf18,cf19,cf20,cf21,cf22,cf23,cf24,cf25,cf26,cf27,cf28,cf29,cf30,cf31,cf32,cf33,cf34,cf35,cf36,cf37,cf38,cf39,cf40,cf41,cf42,cf43,cf44,cf45,cf46,cf47,cf48,cf49,cf50,cf51,cf52,cf53,cf54,cf55,cf56,cf57,cf58,cf59,cf60,cf61,cf62,cf63,cf64,cf65,cf66,cf67,cf68,cf69,cf70,cf71,cf72,cf73,cf74,cf75,cf76,cf77,cf78,cf79,cf80,cf81,cf82,cf83,cf84,cf85,cf86,cf87,cf88,cf89,cf90,cf91,cf92,cf93,cf94,cf95,cf96,cf97,cf98,cf99
0,0,0,13.852345008739137,7.860751108227524,290,109,149,252,218,420,298,247,258,128,461,479,176,251,179,265,132,400,136,359,6,4,5,10,14,3,18,15,34,9,80,65,47,101,62,68,76,6,43,41,0,0,5,0,9,5,0,2,2,1,86,325,352,274,363,59,272,298,418,402,2,0,3,4,5,1,0,0,8,6,43,66,261,73,102,55,122,47,51,23,11,87,31,45,26,16,40,13,24,40,1,0,3,0,4,0,0,0,0,0
1,0,1,19.854945874836403,-1.4222524664729401,962,0,11,5,1,11,12,2,5,10,0,1113,8,3,0,3,4,13,7,7,1,2,942,16,5,4,5,27,10,4,2,2,13,925,0,24,2,4,23,7,0,1,7,2,909,6,9,7,9,24,4,0,0,29,1,804,23,0,22,11,6,4,8,2,13,11,899,2,11,1,0,2,14,10,1,5,2,939,7,9,4,11,22,11,9,18,2,0,867,6,1,0,7,7,43,6,0,34,13,930
2,0,2,15.008701696350835,-0.5586180174357007,966,0,8,3,1,4,12,1,4,7,0,1119,4,2,1,3,4,11,6,6,2,2,964,11,5,1,4,22,6,1,2,2,13,950,0,14,0,4,15,5,0,0,7,0,925,1,9,4,8,19,3,0,1,20,0,844,19,0,20,9,4,3,5,1,11,9,905,0,9,1,0,2,11,9,0,3,1,955,6,8,2,7,15,10,6,7,4,2,891,6,1,0,4,4,33,6,0,29,9,947
3,0,3,11.824654940703759,0.18468572480667667,967,0,6,3,2,4,9,1,4,5,0,1119,4,1,2,1,4,10,4,7,1,2,980,9,5,1,5,23,7,1,1,2,9,966,0,9,0,2,10,6,0,0,6,0,933,0,8,3,7,17,3,0,1,14,0,857,18,0,14,10,4,3,5,0,10,8,909,0,9,1,1,2,11,6,0,2,1,961,7,7,3,7,8,8,3,5,4,2,904,7,0,0,2,3,27,5,0,26,8,948
4,0,4,8.535168177448693,-0.26687293063641626,969,0,6,2,2,4,8,1,4,5,0,1121,2,1,2,1,3,10,4,8,1,2,985,7,9,0,1,20,5,0,0,2,7,974,0,9,0,2,9,6,0,0,7,0,938,0,6,2,6,17,2,1,1,10,0,859,16,0,11,7,5,2,4,0,5,8,918,0,8,1,1,2,10,6,0,2,1,972,7,7,2,5,8,7,2,5,5,2,912,4,0,0,2,3,24,4,0,19,8,954
5,0,5,4.2664069645907325,-5.488023762921422,971,0,7,2,2,5,8,1,5,4,0,1124,2,0,2,1,3,11,4,7,1,2,988,4,9,0,2,18,3,0,0,1,5,984,0,9,1,2,8,7,0,0,6,0,942,0,5,1,8,13,2,0,2,6,0,860,14,0,11,8,2,2,3,0,4,8,918,0,4,1,1,2,10,5,1,2,2,976,7,6,3,4,7,6,2,4,5,2,917,4,0,0,2,3,20,3,0,17,7,959
6,0,6,3.7897317959393018,-5.851519530774863,972,0,6,2,2,5,8,1,4,4,0,1123,2,0,1,1,3,11,2,7,1,2,992,4,8,0,3,16,2,0,0,1,5,985,0,7,1,2,6,6,0,0,5,0,945,0,4,1,8,14,2,0,1,5,0,862,17,0,11,7,1,2,2,0,5,7,917,0,5,1,1,2,10,5,1,2,2,981,8,6,2,5,8,5,2,4,3,2,920,3,1,0,1,4,18,4,0,14,8,961
7,0,7,3.618241716855388,-5.98931281288277,972,0,7,1,2,5,8,1,4,4,0,1122,2,0,1,1,3,11,2,7,1,2,992,4,9,0,3,15,2,0,0,1,5,985,0,7,1,1,5,6,0,0,4,0,946,0,4,1,6,13,2,0,1,6,0,862,17,0,12,7,1,3,2,0,4,7,917,0,5,1,1,2,10,5,1,2,2,984,8,6,2,5,8,5,2,4,3,3,922,2,1,0,1,4,17,4,0,12,8,963
8,0,8,3.1764451961832942,-6.1525812302885585,971,0,7,1,1,5,8,1,5,3,0,1122,3,0,1,1,3,11,2,6,1,2,991,5,8,0,3,14,2,0,0,1,4,983,0,8,1,1,4,6,1,0,4,0,949,0,4,2,7,12,2,0,1,7,0,862,14,0,10,6,1,3,3,0,4,7,920,0,4,1,1,2,10,5,1,2,2,986,7,6,2,5,8,5,2,5,3,3,926,2,1,0,1,4,16,2,0,10,7,967
9,0,9,-12.217175528391737,-4.85908732569815,971,0,7,1,1,4,8,1,5,3,0,1123,2,0,1,1,3,11,2,6,1,3,995,5,8,0,3,14,1,0,0,1,4,983,0,8,1,1,3,5,1,0,3,0,950,0,4,1,7,9,1,0,1,7,0,863,14,0,7,7,1,3,1,0,3,7,920,0,3,1,1,2,10,5,1,2,2,989,7,6,3,3,8,5,1,5,3,4,930,2,1,0,1,4,17,2,0,7,9,970
10,0,10,-12.313638394210061,-4.729208001282184,971,0,7,1,1,4,8,1,5,3,0,1122,2,0,1,1,3,9,2,6,1,3,997,6,6,0,2,14,1,0,0,1,3,981,0,7,1,1,3,4,1,0,2,0,951,0,4,1,7,8,1,0,1,8,0,864,14,1,7,7,2,4,1,0,4,7,921,0,4,1,1,2,11,5,1,2,2,990,7,6,2,3,7,5,1,5,3,3,929,2,1,0,1,4,17,2,0,8,9,972
11,0,11,-12.279928227079298,-4.76551985326853,971,0,7,0,1,4,8,2,5,3,0,1123,2,0,0,1,3,8,2,6,1,3,997,6,6,0,2,13,1,0,0,1,3,983,0,8,1,1,3,4,1,0,2,0,952,0,4,1,8,8,1,0,1,8,0,862,14,1,7,7,2,3,1,0,4,7,921,0,3,1,1,2,11,5,1,2,2,992,6,7,2,3,7,4,2,6,3,2,930,2,1,0,1,4,16,2,0,8,9,971
12,0,12,-12.489666750061119,-4.274191525237262,972,0,7,0,1,4,5,2,5,3,0,1123,2,0,0,1,3,9,2,5,1,3,998,5,6,0,3,12,1,0,0,1,3,984,0,6,1,2,2,4,2,0,3,0,953,0,4,1,7,8,1,0,0,7,0,864,13,1,7,7,1,3,0,0,4,7,923,0,3,1,1,2,10,5,1,2,2,990,6,4,1,3,8,5,2,6,4,2,932,2,1,0,1,4,15,2,0,9,9,975
13,0,13,-12.568947288515925,-4.192290698133991,971,0,8,0,1,4,6,2,5,3,0,1123,2,1,1,1,3,9,2,5,1,3,997,4,6,0,3,13,1,0,0,1,3,985,0,6,1,2,3,4,2,0,3,0,952,0,4,1,7,7,1,0,0,7,0,864,12,1,6,6,1,3,0,0,4,7,923,0,3,1,1,2,10,4,1,2,2,989,6,4,2,3,8,5,2,6,4,3,933,2,1,0,1,4,15,2,0,8,8,977
14,0,14,-12.871004583859003,-4.096899024708185,971,0,8,0,1,4,5,2,5,3,1,1122,2,1,0,1,3,8,2,5,1,3,1000,4,9,0,2,13,1,0,0,1,2,985,0,5,1,2,3,4,2,0,3,0,951,1,4,1,7,7,1,0,0,7,0,866,13,1,6,6,1,4,0,0,1,6,924,0,3,1,1,2,9,4,1,2,2,990,6,3,1,3,7,5,2,6,4,3,932,2,1,0,1,4,17,1,0,8,9,978
15,0,15,-12.754798806986825,-3.8499317649849125,971,0,8,0,1,4,5,2,6,3,1,1123,2,1,0,1,3,8,2,5,1,3,1000,4,8,0,2,13,1,0,0,1,2,985,0,6,1,2,4,5,2,0,3,0,952,1,4,1,7,7,1,0,0,7,0,868,13,0,6,6,1,4,0,0,2,4,924,0,2,1,0,1,8,4,1,2,2,990,5,3,1,3,8,5,2,5,4,3,932,2,2,0,1,4,16,1,0,9,9,977
16,0,16,-12.91348278413419,-3.7016589272473643,972,0,8,0,1,4,5,2,6,3,1,1123,1,1,0,1,3,7,1,5,1,3,998,5,8,0,2,14,0,0,0,1,3,983,0,6,1,2,5,4,2,0,3,0,954,1,5,1,7,8,1,0,0,8,0,868,13,0,6,6,1,4,1,0,2,4,923,0,2,1,0,1,9,4,0,2,2,990,5,2,0,3,8,5,2,5,4,3,933,2,2,0,1,4,15,1,0,9,9,978
17,0,17,-12.978451643669386,-3.751608497704887,972,0,8,1,1,4,5,2,6,3,1,1122,2,1,0,1,3,7,1,5,2,3,997,3,8,0,2,13,0,0,0,1,3,983,0,7,1,2,5,3,2,0,3,0,953,1,4,1,6,8,1,0,0,8,0,867,13,0,6,6,1,4,1,0,2,4,924,0,2,1,0,2,10,4,0,2,2,991,5,2,0,3,7,6,3,5,4,3,933,2,1,0,1,4,15,1,0,9,10,979
18,0,18,-13.117530945627559,-3.6100110607773708,972,0,9,1,1,4,5,2,5,3,1,1123,2,1,0,1,3,7,1,5,1,3,996,4,8,0,2,13,0,0,1,1,3,983,0,7,1,2,5,3,2,0,3,0,955,1,4,1,5,8,1,1,0,8,0,867,14,0,7,5,1,4,1,0,1,4,924,0,2,1,0,1,10,4,0,2,2,992,5,2,0,2,7,5,2,5,3,3,935,2,1,0,1,4,15,1,0,8,9,980
19,0,19,-13.13148238190866,-3.5843586688937674,972,0,9,1,0,4,5,2,5,3,1,1124,3,1,0,1,4,7,1,5,1,2,995,4,8,0,2,12,0,0,1,1,3,983,0,7,1,2,5,3,2,0,3,0,955,1,4,1,5,7,1,1,0,8,0,867,13,0,7,6,1,4,1,0,1,4,924,0,2,1,0,1,10,3,0,2,2,991,5,2,0,2,7,6,2,5,3,3,935,2,1,0,1,4,16,1,0,10,9,980
20,0,20,-13.09062533738702,-3.639558318258137,972,0,8,1,0,4,5,2,5,3,1,1124,3,1,0,1,4,7,1,6,1,2,995,5,8,0,2,12,0,0,1,1,3,981,0,7,1,2,5,3,2,0,3,0,954,1,4,1,6,7,1,1,0,9,0,866,13,0,7,6,1,4,1,0,1,4,924,0,2,1,0,1,10,3,0,2,2,991,5,2,0,2,7,6,3,6,3,3,934,2,1,0,2,4,16,1,0,10,9,979
21,1,0,14.225152978839892,7.486055691298114,10,5,13,36,46,26,45,6,13,46,243,189,447,281,240,305,317,209,222,317,1,0,0,4,12,1,0,8,5,9,79,63,91,76,80,123,30,17,102,14,250,151,191,232,185,137,258,112,285,200,135,114,97,66,81,78,148,440,57,175,19,15,23,6,28,24,10,20,30,15,162,538,98,83,66,103,68,89,197,44,2,10,7,53,28,21,8,6,9,41,79,50,65,173,216,74,74,121,54,148
22,1,1,19.053415321316763,-0.5970463785856865,963,0,8,5,2,6,17,2,5,11,0,1111,8,0,2,2,3,13,8,5,0,2,931,16,8,1,2,26,8,3,2,4,16,926,0,22,0,3,24,9,0,0,10,3,906,5,9,7,6,18,4,2,0,26,1,818,18,2,20,8,7,4,10,2,12,11,904,0,10,1,1,2,12,10,3,5,1,934,10,19,2,10,28,17,7,16,4,2,872,7,1,0,9,5,41,6,0,39,11,928
23,1,2,16.123595904684723,-0.8934268020870868,968,0,9,0,1,6,13,2,4,9,0,1115,6,0,1,2,3,9,4,5,0,2,950,10,7,1,3,25,6,2,0,3,15,953,0,22,0,1,17,10,0,0,8,2,922,0,8,5,4,14,4,1,0,17,2,835,16,3,15,6,4,4,7,2,13,9,910,0,7,1,1,2,10,9,3,1,1,948,8,10,2,8,24,10,4,8,4,4,901,5,1,0,3,7,29,8,0,31,8,947
24,1,3,11.566448233409659,-0.882174822368207,969,0,8,0,1,4,9,2,5,9,0,1120,4,0,2,2,3,8,2,5,0,1,975,7,10,0,3,23,5,1,0,3,9,959,0,12,1,1,12,7,1,0,5,1,927,0,7,6,4,12,3,0,0,18,2,853,15,2,12,4,4,4,6,1,9,8,916,0,6,1,1,2,8,8,2,1,0,960,4,7,2,5,16,10,3,5,4,4,917,4,0,0,1,6,26,7,0,22,7,959
25,1,4,8.004326757275448,1.340097104405796,968,0,6,0,1,4,8,2,5,8,0,1121,2,0,2,0,3,7,2,5,0,1,988,5,9,0,2,22,4,1,0,3,6,964,0,12,1,0,9,6,1,0,5,0,938,0,6,5,3,11,4,0,0,18,1,859,15,2,11,4,4,4,5,0,5,8,920,0,6,1,1,2,10,9,2,1,0,965,4,6,2,4,9,8,2,3,3,4,923,5,0,0,1,6,22,5,0,21,7,962
26,1,5,7.5830509177318834,2.320260367286297,968,0,6,0,1,4,8,2,5,6,0,1123,2,0,2,0,3,6,2,4,0,1,991,4,10,0,2,21,4,0,0,2,6,965,0,9,1,0,8,5,1,0,5,0,936,0,6,4,3,10,4,0,0,20,1,864,15,3,12,4,4,3,4,0,6,8,921,0,6,1,1,2,8,9,2,1,0,969,4,4,2,4,8,6,2,3,2,4,923,4,0,0,2,6,22,3,0,19,7,971
27,1,6,-6.119271971136667,8.718543781418381,969,0,6,0,1,4,8,1,5,5,0,1124,2,0,1,0,3,5,2,3,0,1,997,5,10,0,2,18,3,0,0,2,4,967,0,10,1,1,7,5,1,0,5,0,939,0,6,1,3,11,3,0,0,18,1,863,15,4,10,3,3,3,3,0,6,8,921,0,6,1,1,1,9,9,3,1,0,972,3,3,3,4,6,4,2,3,2,4,929,3,0,0,0,7,19,3,0,22,6,975
28,1,7,-6.459324746942574,8.499952799513316,970,0,6,0,1,4,7,1,5,5,0,1123,2,0,1,1,3,5,1,3,0,1,999,4,10,0,3,16,2,0,0,2,5,966,0,8,1,1,7,4,1,0,5,0,942,0,6,1,3,11,3,0,0,18,1,867,17,4,9,4,1,2,2,0,6,6,919,0,6,1,1,1,8,9,3,1,0,976,3,3,3,6,5,4,2,2,2,4,932,3,1,0,0,9,16,3,0,20,6,975
29,1,8,-6.731661721231344,8.235690132533707,970,0,6,0,1,3,7,2,5,5,0,1122,2,0,1,1,3,5,1,3,0,2,1000,4,9,0,2,15,1,0,0,2,5,964,0,10,1,1,7,4,1,0,5,0,946,0,6,0,3,11,3,0,0,20,1,866,16,2,10,3,1,2,2,0,6,6,921,0,6,1,1,1,7,9,3,1,0,981,3,2,3,6,5,4,2,2,2,4,932,4,1,0,0,9,13,3,0,18,6,976
30,1,9,-6.822641911427348,8.107697735295833,970,0,6,0,1,3,6,2,5,5,0,1122,2,0,1,1,3,5,1,3,0,2,1001,4,8,0,2,15,1,0,0,2,5,963,0,12,1,1,8,4,1,0,4,0,948,0,6,1,2,10,3,0,0,21,1,865,15,2,9,4,1,2,2,0,6,5,922,0,6,1,1,1,8,9,3,1,0,980,3,2,3,6,4,4,2,2,3,4,933,4,1,0,0,9,12,3,0,18,6,976
31,1,10,-6.856147051169593,8.052559484732878,970,0,6,0,1,3,6,2,5,5,0,1122,2,0,1,1,3,5,1,3,0,2,1001,4,8,0,2,14,1,0,0,2,5,963,0,12,1,2,8,4,1,0,3,0,947,0,5,2,2,9,3,0,0,21,1,865,14,1,9,4,1,3,3,0,5,4,924,0,5,1,1,0,8,9,3,1,0,977,3,2,3,6,4,4,2,2,3,5,934,4,1,0,0,9,14,4,0,20,6,977
32,1,11,-6.9866307652330875,7.778889269241098,970,0,6,0,1,3,6,2,6,5,0,1122,3,0,1,1,3,4,1,3,0,2,1001,5,8,0,1,14,1,0,0,2,5,966,0,12,1,2,8,4,1,0,3,0,948,0,4,2,2,9,3,1,0,19,1,865,14,1,9,4,1,3,3,0,5,4,927,0,4,1,1,0,7,7,2,1,0,978,3,2,3,5,4,4,2,2,2,5,934,3,1,0,0,9,14,4,0,20,6,978
33,1,12,-7.153177967294115,7.403151150322166,970,0,6,0,2,3,6,2,6,5,0,1122,3,0,1,1,3,3,1,3,0,2,999,3,8,0,1,14,1,0,0,2,6,969,0,13,1,3,8,4,1,0,3,0,950,0,4,2,2,9,3,1,0,19,1,865,14,1,8,4,1,3,3,0,4,3,927,0,4,1,1,0,8,6,2,1,0,979,3,2,3,5,4,4,2,3,2,5,935,3,1,0,0,9,12,3,0,19,6,978
34,1,13,-7.205983141061308,7.347461840384191,971,0,7,0,2,3,6,2,6,4,0,1122,3,0,1,1,3,3,1,3,0,2,998,3,8,0,1,14,1,0,0,2,6,969,0,13,1,3,9,4,1,0,3,0,949,0,3,3,2,11,2,1,0,20,1,864,14,1,7,4,1,3,3,0,4,3,928,0,4,1,1,0,8,6,2,2,0,979,3,2,3,5,4,4,2,3,2,5,935,3,1,0,0,8,13,3,0,18,6,977
35,1,14,-7.328857863066237,7.1900468909047115,972,0,7,0,2,3,6,2,6,4,0,1122,4,0,1,1,3,3,1,2,0,2,997,2,8,0,1,14,2,0,0,2,6,969,0,12,1,3,8,4,1,0,3,0,950,0,3,3,2,10,2,1,0,21,1,865,14,1,7,5,0,3,3,0,4,3,928,0,5,1,1,0,8,6,2,2,0,981,3,2,3,5,4,4,2,3,2,5,935,4,1,0,0,8,12,3,0,16,5,977
36,1,15,-7.540727462058037,6.966072879067842,971,0,7,0,3,3,6,2,6,4,0,1122,4,0,0,1,3,3,1,2,0,2,996,1,8,0,1,14,2,0,0,2,6,972,0,12,1,3,8,4,1,0,3,0,949,0,3,3,2,10,2,1,0,20,1,865,14,1,7,5,1,3,3,0,4,3,927,0,4,1,1,0,9,5,3,2,0,981,3,2,3,5,4,4,2,3,3,6,937,3,1,0,0,8,12,3,0,15,4,978
37,1,16,-7.760484241085648,6.823734009837287,971,0,8,0,3,3,6,2,6,4,0,1122,4,0,0,1,3,3,1,2,0,2,994,1,8,0,1,13,2,0,0,2,6,974,0,12,1,3,8,4,1,0,3,0,948,0,3,3,2,10,2,1,0,20,1,864,14,1,8,5,1,3,4,0,4,3,927,0,3,1,1,0,8,4,3,2,0,982,3,1,3,5,5,3,2,5,3,6,937,3,1,0,0,8,13,2,0,15,4,979
38,1,17,-7.853169558638482,6.696081074029072,971,0,7,0,4,3,6,2,6,4,0,1122,4,0,0,1,3,3,2,2,1,2,993,1,8,0,1,13,3,0,0,2,5,975,0,12,1,3,7,4,1,0,3,0,947,0,4,4,3,9,2,1,0,18,1,864,14,1,9,4,1,3,5,0,4,3,926,0,3,1,1,0,9,5,3,2,0,981,3,1,2,5,6,3,2,5,3,5,934,4,1,0,0,8,13,2,0,16,4,980
39,1,18,-7.916161867423419,6.576578869178193,971,0,7,0,4,3,6,2,4,4,0,1122,3,0,0,1,3,3,2,2,1,2,993,1,7,0,1,13,3,0,0,2,5,975,0,12,1,3,8,4,1,0,3,0,949,0,4,4,3,9,2,2,0,18,1,864,14,2,9,6,1,3,6,0,4,3,926,0,3,1,0,0,9,5,4,2,0,982,3,1,2,4,6,3,2,5,3,3,935,3,2,0,0,8,11,2,0,16,4,979
40,1,19,-8.042023431971192,6.524260881552566,971,0,8,0,4,3,6,2,4,4,0,1122,4,0,1,1,3,3,2,2,1,2,992,1,8,0,1,13,3,0,0,2,5,975,0,12,1,3,7,4,1,0,3,0,948,0,4,4,3,9,2,2,0,18,1,864,14,2,9,6,1,3,5,0,4,3,926,0,3,1,0,0,9,5,3,2,0,985,3,1,2,4,6,3,2,5,3,2,935,3,2,0,0,8,11,2,0,14,5,979
41,1,20,-8.118285898887766,6.39797903847251,971,0,8,0,4,2,7,1,4,4,0,1122,4,0,1,1,3,3,2,2,1,2,992,1,7,0,1,13,4,0,0,2,4,976,0,12,1,3,7,4,1,0,3,0,950,0,4,4,3,9,2,2,0,17,1,865,13,2,9,6,1,3,6,0,4,3,926,0,4,1,0,0,9,5,2,2,0,986,3,1,2,4,6,3,2,5,3,2,934,3,2,0,0,8,11,2,0,14,4,979
42,2,0,15.178954910153113,8.478335975344702,268,28,235,198,50,171,283,211,168,142,35,73,34,165,63,45,62,16,117,39,152,6,139,112,180,147,60,308,202,227,9,19,3,14,14,15,2,67,5,18,4,0,14,3,0,2,0,4,4,1,43,203,116,39,294,135,152,128,127,178,95,5,50,76,28,79,76,7,71,5,0,1,1,2,0,1,0,1,1,0,42,23,104,70,109,80,63,35,104,49,332,777,336,331,244,217,260,251,175,350
43,2,1,18.529431204277625,-1.33870493273577,961,0,11,4,1,6,11,2,5,9,0,1110,8,1,3,1,4,17,4,7,0,2,939,15,5,1,2,25,8,3,2,4,15,927,2,20,2,4,17,6,1,1,8,4,907,3,8,10,12,23,4,0,0,21,1,821,24,3,23,9,7,3,12,2,12,13,902,0,9,0,3,1,12,12,2,3,4,931,8,11,2,13,21,18,7,18,1,1,878,14,0,1,6,6,42,6,0,35,10,927
44,2,2,15.77512527000826,-2.6154839732963766,968,0,11,4,1,4,13,2,5,7,0,1112,5,1,0,1,3,14,3,6,0,2,963,14,7,0,1,25,5,1,2,4,13,945,0,14,2,3,18,5,1,1,5,2,919,1,7,8,8,21,2,0,0,18,0,851,19,2,15,7,4,2,8,1,13,8,907,0,6,1,2,2,9,9,2,1,3,942,7,9,1,12,16,11,5,6,3,1,900,12,0,0,2,5,35,6,0,31,7,940
45,2,3,12.543963273105463,0.051688604255470685,970,0,11,1,1,3,13,2,5,6,0,1115,5,1,0,1,3,13,3,7,0,4,977,7,8,1,1,22,6,2,1,3,7,963,0,12,1,4,14,5,1,0,5,1,930,0,7,5,9,17,2,0,0,17,0,856,20,3,14,5,4,2,6,0,8,8,908,0,6,1,1,2,9,8,2,1,2,954,5,6,1,9,11,9,6,5,3,4,904,12,0,0,1,3,27,5,0,21,8,948
46,2,4,10.607666145782185,-0.18360529721408408,971,0,10,1,1,3,10,2,4,5,0,1121,5,1,0,1,3,14,3,7,0,4,982,7,8,1,2,18,7,2,0,2,6,966,0,13,1,4,11,4,1,0,5,1,937,0,5,4,8,17,1,0,0,17,0,856,21,1,14,3,4,1,5,0,7,6,911,0,5,1,1,1,9,7,2,1,2,961,4,7,2,6,9,7,5,6,3,5,912,9,0,0,1,3,22,5,0,19,6,954
47,2,5,7.400886187644169,-0.9252873068357328,971,0,10,1,1,3,9,2,4,3,0,1123,6,0,0,1,3,11,3,6,1,3,983,6,8,1,1,16,5,2,0,1,6,973,0,13,1,4,13,4,1,0,5,2,943,0,5,3,6,17,0,0,0,13,0,857,20,1,10,3,4,1,4,0,7,6,914,1,5,2,1,2,9,7,1,1,2,964,4,6,2,5,8,5,3,7,3,6,920,7,0,0,1,3,19,3,0,20,4,959
48,2,6,6.38787770274267,-1.2612422721347114,970,0,10,1,1,3,9,1,4,3,0,1124,6,0,0,1,3,10,3,6,1,3,985,7,8,1,1,15,5,2,0,1,6,974,0,14,1,3,10,5,1,0,5,1,945,0,5,4,6,17,0,0,1,12,0,856,20,1,10,4,5,1,4,0,5,7,914,1,4,2,1,2,9,8,1,1,2,969,4,5,2,4,6,5,3,7,3,6,924,6,0,0,0,2,19,2,0,18,4,959
49,2,7,4.060468809449619,-1.403494081469151,970,0,10,1,1,3,9,0,4,3,0,1124,6,0,0,1,3,8,3,5,1,3,988,6,8,1,1,14,5,1,1,1,6,977,0,14,1,2,9,5,1,0,4,1,947,0,4,4,5,17,0,0,1,11,0,858,22,1,11,4,4,1,4,0,4,5,912,1,3,2,1,2,9,8,1,1,2,972,4,5,2,4,4,4,3,7,4,8,926,5,0,0,0,2,18,2,0,18,4,962
50,2,8,1.7527746591463897,-1.2096737231254824,971,0,9,1,1,3,8,1,4,3,0,1124,6,0,0,0,3,7,3,3,1,3,992,6,7,1,1,13,5,1,1,2,5,977,0,15,1,4,8,5,1,0,3,1,949,0,3,4,5,17,0,0,1,11,0,861,21,0,11,4,4,1,4,0,4,5,915,0,3,2,0,2,9,8,1,1,2,975,4,4,1,3,3,4,3,5,4,7,927,3,1,0,0,2,17,1,0,17,4,967
51,2,9,1.6040617585755796,-1.1889869046799526,972,0,8,1,1,2,7,1,4,3,0,1124,6,0,0,0,3,7,2,3,1,3,993,6,7,1,1,12,6,1,1,2,5,978,0,16,1,4,8,5,1,0,3,1,949,0,3,4,5,17,0,0,1,11,0,861,21,0,11,4,3,1,4,0,4,5,916,0,3,2,0,2,9,7,2,1,2,976,4,4,1,3,3,4,3,5,4,6,927,3,1,0,0,2,16,1,0,18,4,967
52,2,10,1.4427587070678762,-1.182860231812138,971,0,7,1,1,2,7,1,4,3,0,1123,6,0,0,0,3,7,2,3,1,3,995,6,7,1,1,11,6,1,1,2,4,978,0,16,1,4,7,5,1,0,4,1,949,0,4,4,5,16,0,0,1,11,0,861,20,0,11,4,3,2,3,0,3,5,917,0,3,2,0,2,9,7,2,1,1,977,4,4,2,3,3,4,3,5,4,6,928,3,1,0,0,2,17,1,0,18,4,968
53,2,11,0.9693890794936952,-1.0389733269785346,971,0,7,1,1,2,7,1,4,4,0,1123,4,0,0,0,3,7,2,3,0,3,996,5,7,1,1,12,3,1,0,2,5,978,0,16,1,4,7,5,1,0,4,1,950,0,3,4,5,15,2,0,1,11,0,860,19,0,11,5,3,2,3,0,3,6,919,0,3,1,0,2,9,5,3,1,1,976,3,4,1,3,3,6,3,5,4,6,932,2,2,0,0,3,15,1,0,18,4,969
54,2,12,0.6806651175631862,-0.9073727829877557,972,0,7,0,1,2,7,1,5,4,0,1123,4,1,0,0,3,7,2,3,0,3,996,6,7,1,1,12,3,1,0,2,5,978,0,15,1,4,8,7,1,0,4,1,952,0,3,4,5,15,2,0,1,11,0,861,18,0,9,5,2,1,3,0,3,6,921,0,3,1,0,2,9,3,3,1,1,975,3,3,1,4,3,7,2,5,3,6,932,2,2,0,0,3,14,1,0,19,4,968
55,2,13,-4.022094454712206,2.5410360923698656,971,0,6,0,1,2,7,0,5,4,0,1124,4,1,0,0,3,7,2,3,1,2,997,6,7,1,1,11,3,1,0,3,5,978,0,15,1,4,8,8,1,1,4,1,956,0,3,4,5,15,2,0,2,11,1,862,17,0,9,4,2,1,3,0,2,5,922,0,2,1,0,1,8,3,2,1,1,978,3,4,1,3,3,7,2,5,3,6,933,2,2,0,0,3,11,1,0,18,4,967
56,2,14,-4.2210546513583775,2.6701399001177584,971,0,6,0,1,2,6,0,5,4,0,1124,4,1,0,0,3,7,1,3,1,2,997,6,7,1,1,11,2,1,0,3,5,977,0,14,1,3,8,7,1,1,4,1,956,0,3,3,4,13,2,0,2,12,1,863,17,0,9,5,2,1,3,0,2,5,923,0,2,1,0,1,8,3,2,1,1,977,4,5,1,3,3,7,2,5,3,8,935,2,2,0,0,3,11,1,0,19,4,968
57,2,15,-4.531250752572455,2.8452358240600115,972,0,6,0,1,2,6,1,5,4,0,1125,4,1,0,0,3,7,1,3,1,1,997,6,7,1,1,11,2,1,0,3,5,975,0,14,1,3,8,5,1,1,4,1,957,1,3,3,5,13,2,0,2,12,1,865,16,0,10,5,1,1,3,0,2,4,924,0,2,1,0,1,8,4,2,0,1,977,4,5,1,3,3,8,1,4,3,7,933,2,2,0,0,3,11,1,0,19,4,970
58,2,16,-4.937554740840235,2.9850694771836945,973,0,6,0,1,2,7,0,5,4,0,1125,4,1,0,0,3,6,1,3,0,1,997,6,6,1,1,11,2,1,0,3,6,975,0,13,1,4,8,5,1,1,4,1,958,1,3,3,5,12,2,0,2,12,1,868,13,0,10,5,1,1,3,0,2,4,926,0,2,1,0,1,7,4,2,0,1,979,4,5,1,3,3,8,1,3,3,7,935,2,2,0,0,3,11,0,0,18,2,971
59,2,17,-5.151060073929553,3.058815026385088,973,0,6,0,1,2,8,0,5,4,0,1124,4,1,0,0,3,5,1,3,1,1,997,6,6,1,1,11,2,1,0,3,6,974,0,13,1,4,8,5,1,1,4,1,957,1,4,2,5,12,2,0,2,14,1,868,13,0,10,4,1,1,3,0,2,4,924,0,2,1,0,2,7,4,2,0,1,982,4,5,1,3,3,7,1,3,3,7,935,2,1,0,0,3,12,0,0,17,2,972
