x,y,line,cp,algo,changes,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
1.3558403,40.878925,10,intermediate,beginner,B,O,W,W,W,W,O,W,W,O,G,G,Y,G,G,R,G,G,W,G,R,R,G,R,R,G,W,B,O,O,B,O,O,O,Y,Y,O,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,R
2.2632759,48.85994,10,intermediate,beginner,U,W,W,O,W,W,W,O,O,W,G,G,G,G,G,R,G,G,W,W,R,R,B,R,R,R,W,B,O,O,G,O,O,G,Y,Y,Y,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,B
-21.254465,-11.652763,10,intermediate,beginner,Fi,W,W,O,W,W,W,R,W,B,G,R,W,G,G,G,G,G,G,W,R,R,B,R,R,R,R,R,O,O,G,O,O,G,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,B
-27.647621,-6.9972425,10,intermediate,beginner,U2,B,W,R,W,W,W,O,W,W,B,O,O,G,G,G,G,G,G,W,R,R,G,R,R,G,R,R,O,O,R,O,O,B,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,G
-36.0013,15.722983,10,intermediate,beginner,Fi,B,W,R,W,W,W,G,R,R,O,G,G,O,G,G,B,G,G,W,R,R,G,R,R,Y,Y,Y,O,O,R,O,O,B,O,W,W,W,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,G
-46.590385,7.7147284,10,intermediate,beginner,Di,B,W,R,W,W,W,G,R,R,O,G,G,O,G,G,Y,R,R,W,R,B,G,R,B,Y,Y,B,B,O,R,G,O,B,G,W,W,O,Y,Y,O,Y,Y,W,Y,Y,O,O,O,B,B,B,W,R,G
-44.531963,2.1181228,10,intermediate,beginner,F,B,W,R,W,W,W,G,W,W,Y,O,O,R,G,G,R,G,G,W,R,B,G,R,B,G,R,R,B,O,R,G,O,B,Y,Y,O,B,Y,Y,O,Y,Y,W,Y,Y,O,O,O,B,B,B,W,R,G
-36.793167,6.446025,10,intermediate,beginner,D,B,W,R,W,W,W,G,W,W,Y,O,O,R,G,G,B,G,Y,W,R,G,G,R,G,G,R,R,O,O,R,O,O,B,O,Y,O,W,O,B,Y,Y,Y,Y,Y,Y,B,B,R,B,B,B,W,R,G
-39.738064,11.764959,10,intermediate,beginner,Fi,B,W,R,W,W,W,G,R,R,O,G,Y,O,G,G,Y,R,B,W,R,G,G,R,G,B,O,W,O,O,R,O,O,B,G,W,W,O,Y,O,Y,Y,Y,Y,Y,Y,B,B,R,B,B,B,W,R,G
-44.86368,8.460732,10,intermediate,beginner,Di,B,W,R,W,W,W,G,R,R,O,G,Y,O,G,G,W,G,G,W,R,B,G,R,B,B,O,R,Y,O,R,R,O,B,B,W,W,O,Y,Y,Y,Y,Y,O,Y,Y,G,O,O,B,B,B,W,R,G
-42.63513,3.2951722,10,intermediate,beginner,F,B,W,R,W,W,W,B,W,W,W,O,O,G,G,G,G,G,Y,W,R,B,G,R,B,G,R,R,Y,O,R,R,O,B,Y,Y,O,R,O,B,Y,Y,Y,O,Y,Y,G,O,O,B,B,B,W,R,G
-34.177025,5.688869,10,intermediate,beginner,D,B,W,R,W,W,W,B,W,W,W,O,O,G,G,G,Y,R,Y,W,R,Y,G,R,G,G,R,G,O,O,R,O,O,B,G,Y,O,O,Y,R,Y,Y,O,Y,Y,B,B,B,R,B,B,B,W,R,G
-41.206795,15.675089,10,intermediate,beginner,Fi,B,W,R,W,W,W,G,R,G,O,G,Y,O,G,R,W,G,Y,W,R,Y,G,R,G,R,Y,O,O,O,R,O,O,B,B,W,W,O,Y,G,Y,Y,O,Y,Y,B,B,B,R,B,B,B,W,R,G
-47.437756,10.246627,10,intermediate,beginner,Di,B,W,R,W,W,W,G,R,G,O,G,Y,O,G,R,O,G,Y,W,R,B,G,R,B,R,Y,R,W,O,R,G,O,B,Y,W,W,G,O,B,Y,Y,Y,O,Y,Y,B,O,O,B,B,B,W,R,G
-43.294,-1.2035304,10,intermediate,beginner,F,B,W,R,W,W,W,Y,W,W,O,O,O,G,G,G,Y,R,Y,W,R,B,G,R,B,G,R,G,W,O,R,G,O,B,B,O,G,R,Y,R,Y,Y,Y,O,Y,Y,B,O,O,B,B,B,W,R,G
-30.630135,2.600737,10,intermediate,beginner,D,B,W,R,W,W,W,Y,W,W,O,O,O,G,G,G,W,G,B,W,R,Y,G,R,R,G,R,Y,O,O,R,O,O,B,B,O,G,O,Y,R,Y,Y,Y,Y,Y,R,B,B,G,B,B,B,W,R,G
-39.078857,15.049567,10,intermediate,beginner,Fi,B,W,R,W,W,W,G,R,Y,O,G,B,O,G,G,O,G,W,W,R,Y,G,R,R,R,Y,O,O,O,R,O,O,B,Y,W,W,G,O,B,Y,Y,Y,Y,Y,R,B,B,G,B,B,B,W,R,G
-47.686115,8.391043,10,intermediate,beginner,Di,B,W,R,W,W,W,G,R,Y,O,G,B,O,G,G,O,R,Y,W,R,B,G,R,B,R,Y,G,O,O,R,G,O,B,W,W,W,B,Y,R,O,Y,Y,G,Y,Y,Y,O,O,B,B,B,W,R,G
-45.41869,0.98894954,10,intermediate,beginner,F,B,W,R,W,W,W,W,W,W,O,O,O,R,G,G,Y,G,B,W,R,B,G,R,B,G,R,Y,O,O,R,G,O,B,R,Y,B,G,Y,R,O,Y,Y,G,Y,Y,Y,O,O,B,B,B,W,R,G
-38.499233,5.6429806,10,intermediate,beginner,D,B,W,R,W,W,W,W,W,W,O,O,O,R,G,G,O,G,R,W,R,B,G,R,G,G,R,Y,O,O,R,O,O,B,Y,Y,B,G,O,G,Y,Y,Y,Y,Y,R,B,B,Y,B,B,B,W,R,G
-38.088665,4.3233705,10,intermediate,beginner,Ui,R,W,W,W,W,W,B,W,W,R,B,B,R,G,G,O,G,R,O,R,B,O,R,G,O,R,Y,O,O,G,O,O,R,Y,Y,W,G,O,G,Y,Y,Y,Y,Y,R,B,B,Y,B,B,B,W,G,G
-42.06769,11.795654,10,intermediate,beginner,Fi,R,W,W,W,W,W,O,R,Y,B,G,R,B,G,G,R,R,O,O,R,B,O,R,G,G,O,G,O,O,G,O,O,R,B,W,W,W,Y,Y,Y,Y,Y,Y,Y,R,B,B,Y,B,B,B,W,G,G
-44.027508,10.508505,10,intermediate,beginner,Di,R,W,W,W,W,W,O,R,Y,B,G,R,B,G,G,G,G,B,O,R,B,O,R,B,G,O,Y,R,O,G,R,O,R,O,W,W,Y,Y,R,Y,Y,Y,W,Y,Y,B,O,O,B,B,B,W,G,G
-40.63935,1.9022096,10,intermediate,beginner,F,R,W,W,W,W,W,O,W,W,G,B,B,G,G,G,B,G,R,O,R,B,O,R,B,O,R,Y,R,O,G,R,O,R,R,Y,Y,Y,O,G,Y,Y,Y,W,Y,Y,B,O,O,B,B,B,W,G,G
-35.461906,3.2760663,10,intermediate,beginner,D,R,W,W,W,W,W,O,W,W,G,B,B,G,G,G,R,R,R,O,R,R,O,R,G,O,R,B,O,O,G,O,O,R,B,Y,Y,W,Y,Y,Y,Y,O,Y,Y,G,B,B,Y,B,B,B,W,G,G
-44.263733,15.261059,10,intermediate,beginner,Fi,R,W,W,W,W,W,O,R,B,B,G,R,B,G,R,G,G,R,O,R,R,O,R,G,Y,Y,W,O,O,G,O,O,R,O,W,W,Y,Y,B,Y,Y,O,Y,Y,G,B,B,Y,B,B,B,W,G,G
-46.10106,12.902691,10,intermediate,beginner,Di,R,W,W,W,W,W,O,R,B,B,G,R,B,G,R,W,G,R,O,R,B,O,R,B,Y,Y,Y,G,O,G,G,O,R,R,W,W,B,O,G,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,W,G,G
-39.39877,-2.3407593,10,intermediate,beginner,F,R,W,W,W,W,W,R,W,W,W,B,B,G,G,G,R,R,R,O,R,B,O,R,B,O,R,B,G,O,G,G,O,R,G,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,W,G,G
-26.746782,-5.048384,10,intermediate,beginner,D,R,W,W,W,W,W,R,W,W,W,B,B,G,G,G,G,G,G,O,R,R,O,R,R,O,R,R,O,O,G,O,O,R,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,G
-35.764286,16.938751,10,intermediate,beginner,Fi,R,W,W,W,W,W,O,R,R,B,G,G,B,G,G,W,G,G,O,R,R,O,R,R,Y,Y,Y,O,O,G,O,O,R,R,W,W,B,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,G
-45.91565,7.2945347,10,intermediate,beginner,Di,R,W,W,W,W,W,O,R,R,B,G,G,B,G,G,Y,R,R,O,R,B,O,R,B,Y,Y,B,W,O,G,G,O,R,G,W,W,O,Y,Y,O,Y,Y,B,Y,Y,R,O,O,B,B,B,W,G,G
-43.885223,2.5446827,10,intermediate,beginner,F,R,W,W,W,W,W,G,W,W,Y,B,B,R,G,G,R,G,G,O,R,B,O,R,B,O,R,R,W,O,G,G,O,R,Y,Y,O,B,Y,Y,O,Y,Y,B,Y,Y,R,O,O,B,B,B,W,G,G
-36.767635,5.401142,10,intermediate,beginner,D,R,W,W,W,W,W,G,W,W,Y,B,B,R,G,G,W,G,Y,O,R,G,O,R,G,O,R,R,O,O,G,O,O,R,R,Y,O,B,O,B,Y,Y,Y,Y,Y,Y,B,B,R,B,B,B,W,G,G
-40.56681,10.998222,10,intermediate,beginner,Fi,R,W,W,W,W,W,O,R,R,B,G,Y,B,G,G,Y,R,W,O,R,G,O,R,G,B,O,B,O,O,G,O,O,R,G,W,W,O,Y,R,Y,Y,Y,Y,Y,Y,B,B,R,B,B,B,W,G,G
-43.81381,8.905834,10,intermediate,beginner,Di,R,W,W,W,W,W,O,R,R,B,G,Y,B,G,G,B,G,G,O,R,B,O,R,B,B,O,R,Y,O,G,R,O,R,W,W,W,R,Y,Y,Y,Y,Y,O,Y,Y,G,O,O,B,B,B,W,G,G
-41.66659,3.2699573,10,intermediate,beginner,F,R,W,W,W,W,W,W,W,W,B,B,B,G,G,G,G,G,Y,O,R,B,O,R,B,O,R,R,Y,O,G,R,O,R,Y,Y,R,R,O,B,Y,Y,Y,O,Y,Y,G,O,O,B,B,B,W,G,G
-34.999508,5.0505075,10,intermediate,beginner,D,R,W,W,W,W,W,W,W,W,B,B,B,G,G,G,Y,R,Y,O,R,Y,O,R,G,O,R,G,O,O,G,O,O,R,G,Y,R,O,Y,R,Y,Y,O,Y,Y,B,B,B,R,B,B,B,W,G,G
-33.17239,4.541913,10,intermediate,beginner,Ui,W,W,W,W,W,W,R,W,W,G,R,R,G,G,G,Y,R,Y,B,R,Y,B,R,G,B,R,G,O,O,G,O,O,G,G,Y,W,O,Y,R,Y,Y,O,Y,Y,B,B,B,R,B,B,B,O,O,O
-42.575607,16.64685,10,intermediate,beginner,Fi,W,W,W,W,W,W,B,R,G,R,G,Y,R,G,R,G,G,Y,B,R,Y,B,R,G,R,Y,O,O,O,G,O,O,G,R,W,W,W,Y,G,Y,Y,O,Y,Y,B,B,B,R,B,B,B,O,O,O
-48.168354,11.804589,10,intermediate,beginner,Di,W,W,W,W,W,W,B,R,G,R,G,Y,R,G,R,O,G,Y,B,R,B,B,R,B,R,Y,R,G,O,G,G,O,G,Y,W,W,G,O,B,Y,Y,Y,W,Y,Y,R,O,O,B,B,B,O,O,O
-43.39195,-2.8132377,10,intermediate,beginner,F,W,W,W,W,W,W,Y,W,W,O,R,R,G,G,G,Y,R,Y,B,R,B,B,R,B,B,R,G,G,O,G,G,O,G,B,O,G,R,Y,R,Y,Y,Y,W,Y,Y,R,O,O,B,B,B,O,O,O
-29.20225,1.6893135,10,intermediate,beginner,D,W,W,W,W,W,W,Y,W,W,O,R,R,G,G,G,G,G,B,B,R,Y,B,R,R,B,R,Y,O,O,G,O,O,G,R,O,G,W,Y,R,Y,Y,Y,Y,Y,R,B,B,G,B,B,B,O,O,O
-39.476673,14.083973,10,intermediate,beginner,Fi,W,W,W,W,W,W,B,R,Y,R,G,B,R,G,G,O,G,G,B,R,Y,B,R,R,R,Y,W,O,O,G,O,O,G,Y,W,W,G,O,R,Y,Y,Y,Y,Y,R,B,B,G,B,B,B,O,O,O
-48.95587,8.307815,10,intermediate,beginner,Di,W,W,W,W,W,W,B,R,Y,R,G,B,R,G,G,W,R,Y,B,R,B,B,R,B,R,Y,G,O,O,G,G,O,G,G,W,W,R,Y,R,O,Y,Y,G,Y,Y,Y,O,O,B,B,B,O,O,O
-46.720196,0.7689792,10,intermediate,beginner,F,W,W,W,W,W,W,G,W,W,W,R,R,R,G,G,Y,G,B,B,R,B,B,R,B,B,R,Y,O,O,G,G,O,G,R,Y,R,G,Y,R,O,Y,Y,G,Y,Y,Y,O,O,B,B,B,O,O,O
-39.26378,4.722461,10,intermediate,beginner,D,W,W,W,W,W,W,G,W,W,W,R,R,R,G,G,O,G,R,B,R,B,B,R,G,B,R,Y,O,O,G,O,O,G,Y,Y,R,G,O,G,Y,Y,Y,Y,Y,R,B,B,Y,B,B,B,O,O,O
-42.60431,12.815005,10,intermediate,beginner,Fi,W,W,W,W,W,W,B,R,Y,R,G,R,R,G,G,W,R,O,B,R,B,B,R,G,G,O,G,O,O,G,O,O,G,G,W,W,R,Y,Y,Y,Y,Y,Y,Y,R,B,B,Y,B,B,B,O,O,O
-44.89885,11.128577,10,intermediate,beginner,Di,W,W,W,W,W,W,B,R,Y,R,G,R,R,G,G,G,G,B,B,R,B,B,R,B,G,O,Y,W,O,G,R,O,G,O,W,W,Y,Y,R,Y,Y,Y,R,Y,Y,G,O,O,B,B,B,O,O,O
-41.089924,0.8645598,10,intermediate,beginner,F,W,W,W,W,W,W,O,W,W,G,R,R,G,G,G,B,G,R,B,R,B,B,R,B,B,R,Y,W,O,G,R,O,G,R,Y,Y,Y,O,G,Y,Y,Y,R,Y,Y,G,O,O,B,B,B,O,O,O
-33.463055,3.658403,10,intermediate,beginner,D,W,W,W,W,W,W,O,W,W,G,R,R,G,G,G,W,R,R,B,R,R,B,R,G,B,R,B,O,O,G,O,O,G,G,Y,Y,R,Y,Y,Y,Y,O,Y,Y,G,B,B,Y,B,B,B,O,O,O
-43.31816,16.278381,10,intermediate,beginner,Fi,W,W,W,W,W,W,B,R,B,R,G,R,R,G,R,G,G,W,B,R,R,B,R,G,Y,Y,R,O,O,G,O,O,G,O,W,W,Y,Y,G,Y,Y,O,Y,Y,G,B,B,Y,B,B,B,O,O,O
-47.415066,12.488558,10,intermediate,beginner,Di,W,W,W,W,W,W,B,R,B,R,G,R,R,G,R,R,G,R,B,R,B,B,R,B,Y,Y,Y,G,O,G,G,O,G,W,W,W,G,O,G,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,O,O,O
-39.304935,-7.8119397,10,intermediate,beginner,F,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,R,R,R,B,R,B,B,R,B,B,R,B,G,O,G,G,O,G,G,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,O,O,O
-23.640764,-4.917548,10,intermediate,beginner,D,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,G,G,G,B,R,R,B,R,R,B,R,R,O,O,G,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,O
-20.671673,-1.9264413,10,end,beginner,Ui,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
22.200413,26.734894,11,start,fridrich,,Y,B,R,R,W,W,O,R,B,W,B,W,O,G,Y,R,G,O,W,B,G,R,R,W,R,O,B,O,Y,O,R,O,Y,Y,W,G,B,O,W,G,Y,G,Y,Y,Y,B,B,R,G,B,W,G,O,G
21.921722,27.580051,11,intermediate,fridrich,R,Y,B,W,R,W,Y,O,R,O,W,B,W,O,G,G,R,G,Y,R,R,W,O,R,B,B,W,G,O,Y,O,R,O,Y,Y,W,G,B,O,R,G,Y,W,Y,Y,G,B,B,R,G,B,W,G,O,B
21.931211,27.597795,11,intermediate,fridrich,U,O,R,Y,R,W,B,O,Y,W,B,O,R,O,G,G,R,G,Y,G,R,W,O,R,B,B,W,G,O,Y,W,R,O,B,Y,W,W,B,O,R,G,Y,W,Y,Y,G,B,B,R,G,B,W,G,Y,O
22.256372,26.653612,11,intermediate,fridrich,Ri,O,R,R,R,W,W,O,Y,O,B,O,Y,O,G,B,R,G,W,W,B,G,R,R,W,G,O,B,O,Y,W,R,O,B,Y,W,W,B,O,R,G,Y,G,Y,Y,Y,B,B,R,G,B,W,G,Y,G
22.757359,25.524654,11,intermediate,fridrich,F2,O,R,R,R,W,W,R,O,B,W,G,R,B,G,O,Y,O,B,W,B,G,R,R,W,Y,W,W,O,Y,W,R,O,B,G,O,B,O,Y,O,G,Y,G,Y,Y,Y,B,B,R,G,B,W,G,Y,G
32.291264,8.620917,11,intermediate,fridrich,Di,O,R,R,R,W,W,R,O,B,W,G,R,B,G,O,W,W,G,W,B,B,R,R,B,Y,W,R,Y,Y,W,O,O,B,B,O,B,O,G,Y,Y,Y,Y,O,G,Y,G,R,O,G,B,W,G,Y,G
32.590637,8.114638,11,intermediate,fridrich,U2,B,O,R,W,W,R,R,R,O,G,Y,G,B,G,O,W,W,G,B,B,B,B,R,B,W,W,R,Y,Y,Y,O,O,R,B,O,W,O,G,Y,Y,Y,Y,O,G,Y,G,R,O,G,B,W,R,G,W
33.087387,7.0200715,11,intermediate,fridrich,F,B,O,R,W,W,R,B,O,W,W,B,G,W,G,Y,G,O,G,B,B,B,B,R,B,R,R,O,Y,Y,Y,O,O,R,Y,G,O,R,W,W,Y,Y,Y,O,G,Y,G,R,O,G,B,W,R,G,W
33.07113,6.603777,11,intermediate,fridrich,R,B,O,G,W,W,Y,B,O,G,W,B,W,W,G,Y,G,O,Y,R,B,B,R,R,B,O,B,B,Y,Y,Y,O,O,R,Y,G,O,R,W,O,Y,Y,W,O,G,W,G,R,R,G,B,R,R,G,W
33.601566,6.1891603,11,intermediate,fridrich,U,B,W,B,O,W,O,G,Y,G,O,R,R,W,G,Y,G,O,Y,R,B,B,G,R,B,W,B,B,Y,Y,W,O,O,B,Y,G,W,R,W,O,Y,Y,W,O,G,W,G,R,R,G,B,R,O,R,Y
34.1927,6.411577,11,intermediate,fridrich,Ri,B,W,R,O,W,R,G,Y,Y,O,R,B,W,G,O,G,O,G,B,B,B,B,R,B,R,G,W,Y,Y,W,O,O,B,Y,G,W,R,W,R,Y,Y,Y,O,G,Y,G,R,O,G,B,W,O,R,W
35.34241,6.1364055,11,intermediate,fridrich,F2,B,W,R,O,W,R,R,W,R,G,O,G,O,G,W,B,R,O,B,B,B,B,R,B,Y,G,W,Y,Y,W,O,O,B,R,G,W,Y,Y,G,Y,Y,Y,O,G,Y,G,R,O,G,B,W,O,R,W
36.13091,5.844159,11,intermediate,fridrich,D2,B,W,R,O,W,R,R,W,R,G,O,G,O,G,W,O,R,G,B,B,R,B,R,O,Y,G,Y,W,Y,W,B,O,B,B,G,W,Y,G,O,Y,Y,Y,G,Y,Y,O,R,B,G,B,W,O,R,W
36.76979,4.7198606,11,intermediate,fridrich,Ri,B,W,B,O,W,W,R,W,W,G,O,R,O,G,R,O,R,R,R,O,Y,B,R,G,B,B,Y,W,Y,W,B,O,B,B,G,W,Y,G,G,Y,Y,W,G,Y,G,O,R,O,G,B,Y,O,R,Y
37.04052,4.7663894,11,intermediate,fridrich,U,R,O,B,W,W,W,W,W,B,B,B,R,O,G,R,O,R,R,O,O,Y,R,R,G,Y,B,Y,W,Y,G,B,O,O,B,G,R,Y,G,G,Y,Y,W,G,Y,G,O,R,O,G,B,Y,W,B,W
37.304066,5.7491918,11,intermediate,fridrich,R,R,O,R,W,W,R,W,W,R,B,B,G,O,G,W,O,R,G,Y,R,O,B,R,O,Y,G,Y,W,Y,G,B,O,O,B,G,R,Y,G,O,Y,Y,Y,G,Y,W,O,R,B,G,B,W,W,B,B
