x,y,line,cp,algo,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22,multiplicity,age,groupLabel,clusterProbability
44.20543,16.777815, 14, intermediate, beginner,B,W,W,G,W,W,O,W,W,G,B,B,Y,G,G,B,O,Y,O,R,R,O,R,R,O,R,G,G,R,R,O,O,O,Y,G,Y,O,B,R,Y,Y,Y,W,Y,Y,R,B,B,W,B,B,W,G,G,1,0.8650793650793651,-1,1
44.04117,13.90265, 14, intermediate, beginner,B,W,W,G,W,W,O,W,W,G,B,B,Y,G,G,G,R,R,O,R,R,O,R,B,O,R,B,B,R,R,O,O,O,Y,G,Y,R,Y,Y,B,Y,Y,O,Y,W,Y,O,G,W,B,B,W,G,G,1,0.873015873015873,-1,1
43.019146,7.492576, 14, intermediate, beginner,Y,W,W,W,W,W,W,W,W,B,B,B,G,G,G,O,R,R,O,R,R,O,R,B,O,R,B,Y,O,B,G,O,R,Y,O,R,G,Y,Y,Y,Y,Y,G,Y,W,R,O,G,B,B,B,O,G,G,1,0.8809523809523809,-1,1
40.927376,7.363842, 14, intermediate, beginner,Y,W,W,W,W,W,W,W,W,B,B,B,G,G,G,Y,G,Y,O,R,R,O,R,R,O,R,O,G,O,B,O,O,R,R,O,R,G,Y,G,Y,Y,Y,W,Y,Y,R,B,B,B,B,B,O,G,G,1,0.8888888888888888,-1,1
45.15732,15.526852, 14, intermediate, beginner,B,W,W,G,W,W,Y,W,W,G,B,B,Y,G,G,W,G,Y,O,R,R,O,R,R,O,R,O,B,R,R,O,O,O,G,O,R,R,Y,G,B,Y,Y,O,Y,Y,Y,B,B,W,B,B,W,G,G,1,0.8968253968253969,-1,1
44.416153,12.196247, 14, intermediate, beginner,B,W,W,G,W,W,Y,W,W,G,B,B,Y,G,G,O,R,R,O,R,Y,O,R,B,O,R,B,W,R,R,G,O,O,Y,O,R,G,Y,Y,Y,Y,Y,R,B,O,G,O,B,W,B,B,W,G,G,1,0.9047619047619048,-1,1
43.70027,9.412032, 14, intermediate, beginner,G,W,W,W,W,W,W,W,W,B,B,B,G,G,G,Y,R,R,O,R,Y,O,R,B,O,R,B,Y,G,W,O,O,R,R,O,R,G,Y,Y,Y,Y,Y,O,B,O,G,O,B,Y,B,B,R,G,G,1,0.9126984126984127,-1,1
40.209,10.154045, 14, intermediate, beginner,G,W,W,W,W,W,W,W,W,B,B,B,G,G,G,Y,O,R,O,R,R,O,R,R,O,R,Y,B,G,W,O,O,R,G,O,R,O,Y,G,B,Y,Y,O,Y,Y,Y,B,B,Y,B,B,R,G,G,1,0.9206349206349206,-1,1
42.839138,15.459103, 14, intermediate, beginner,B,W,W,G,W,W,Y,W,W,O,B,B,B,G,G,O,O,R,O,R,R,O,R,R,O,R,Y,W,R,R,G,O,O,B,O,G,Y,Y,G,Y,Y,Y,R,Y,Y,G,B,B,W,B,B,W,G,G,1,0.9285714285714286,-1,1
42.49246,13.08959, 14, intermediate, beginner,B,W,W,G,W,W,Y,W,W,O,B,B,B,G,G,Y,R,R,O,R,G,O,R,B,O,R,B,O,R,R,O,O,O,R,O,G,G,Y,Y,Y,Y,Y,Y,Y,R,B,G,W,W,B,B,W,G,G,1,0.9365079365079365,-1,1
41.2913,11.434693, 14, intermediate, beginner,B,W,W,W,W,W,W,W,W,B,B,B,G,G,G,Y,R,R,O,R,G,O,R,B,O,R,B,R,O,O,O,O,R,G,O,R,O,Y,Y,B,Y,Y,Y,Y,R,G,G,W,Y,B,B,Y,G,G,1,0.9444444444444444,-1,1
38.304176,9.585433, 14, intermediate, beginner,B,W,W,W,W,W,W,W,W,B,B,B,G,G,G,R,O,G,O,R,R,O,R,R,O,R,Y,W,O,O,G,O,R,G,O,R,Y,B,O,Y,Y,Y,R,Y,Y,G,B,B,Y,B,B,Y,G,G,1,0.9523809523809523,-1,1
42.865616,16.747734, 14, intermediate, beginner,B,W,W,G,W,W,R,W,W,Y,B,B,Y,G,G,R,O,G,O,R,R,O,R,R,O,R,Y,O,R,R,O,O,O,W,G,G,G,B,O,Y,Y,Y,Y,Y,Y,B,B,B,W,B,B,W,G,G,1,0.9603174603174603,-1,1
42.902798,13.850243, 14, intermediate, beginner,B,W,W,G,W,W,R,W,W,Y,B,B,Y,G,G,Y,R,R,O,R,B,O,R,B,O,R,B,R,R,R,O,O,O,G,G,G,O,Y,Y,B,Y,Y,G,Y,Y,W,O,O,W,B,B,W,G,G,1,0.9682539682539683,-1,1
42.46729,5.4082913, 14, intermediate, beginner,W,W,W,W,W,W,W,W,W,B,B,B,G,G,G,R,R,R,O,R,B,O,R,B,O,R,B,G,O,R,G,O,R,G,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,G,G,G,4,0.9761904761904762,-1,1
21.40581,10.778901, 14, intermediate, beginner,W,W,W,W,W,W,W,W,W,B,B,B,G,G,G,G,G,G,O,R,R,O,R,R,O,R,R,O,O,R,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G,6,0.9841269841269841,-1,1
18.900757,6.6863837, 14, end, beginner,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B,20,0.9920634920634921,4,1
-42.702595,-1.3318187, 15, start, fridrich,B,O,W,B,W,G,W,Y,O,R,B,G,O,G,B,Y,W,O,R,W,O,Y,R,B,W,R,Y,B,Y,Y,R,O,O,R,G,G,G,R,B,G,Y,W,W,Y,Y,O,R,G,O,B,G,R,W,B,1,0,-1,1
-42.72451,-0.8284287, 15, intermediate, fridrich,B,O,W,B,W,G,B,R,G,O,W,Y,B,G,O,G,B,R,R,W,O,Y,R,B,R,G,G,B,Y,Y,R,O,O,W,R,Y,O,Y,W,G,Y,W,W,Y,Y,O,R,G,O,B,G,R,W,B,1,0.013513513513513514,-1,1
-42.752438,-0.27243376, 15, intermediate, fridrich,B,O,W,B,W,G,B,R,G,O,W,Y,B,G,O,G,B,O,R,W,O,Y,R,R,R,G,G,G,Y,Y,B,O,O,R,R,Y,W,W,Y,Y,Y,Y,O,G,W,W,R,B,O,B,G,R,W,B,1,0.02702702702702703,-1,1
-42.865845,0.9198247, 15, intermediate, fridrich,B,B,B,R,W,O,G,G,W,R,Y,R,B,G,O,G,B,O,R,W,O,W,R,R,B,G,G,G,Y,O,B,O,W,R,R,Y,W,W,Y,Y,Y,Y,O,G,W,W,R,B,O,B,G,Y,O,Y,1,0.04054054054054054,-1,1
-43.255184,1.9153649, 15, intermediate, fridrich,B,B,B,R,W,O,R,R,Y,G,B,R,B,G,Y,O,O,R,R,W,O,W,R,R,G,G,W,G,Y,O,B,O,W,Y,W,W,G,G,B,Y,Y,Y,O,G,W,W,R,B,O,B,G,Y,O,Y,1,0.05405405405405406,-1,1
-43.58186,2.2197828, 15, intermediate, fridrich,B,B,R,R,W,Y,R,R,R,G,B,B,B,G,Y,O,O,W,G,W,R,G,R,W,W,R,O,G,Y,O,B,O,W,Y,W,W,G,G,B,Y,Y,G,O,G,Y,W,R,B,O,B,O,Y,O,Y,1,0.06756756756756757,-1,1
-43.426304,2.9245832, 15, intermediate, fridrich,R,R,B,R,W,B,R,Y,R,W,G,G,B,G,Y,O,O,W,Y,W,R,O,R,W,Y,R,O,G,Y,G,B,O,B,Y,W,B,G,G,B,Y,Y,G,O,G,Y,W,R,B,O,B,O,W,W,O,1,0.08108108108108109,-1,1
-42.909573,3.0875897, 15, intermediate, fridrich,R,R,B,R,W,O,R,Y,O,W,G,B,B,G,B,O,O,R,R,W,O,W,R,R,Y,O,Y,G,Y,G,B,O,B,Y,W,B,G,G,G,Y,Y,Y,O,G,W,W,R,B,O,B,G,W,W,Y,1,0.0945945945945946,-1,1
-42.12977,3.7823622, 15, intermediate, fridrich,R,R,B,R,W,O,G,G,G,R,O,O,B,G,B,B,G,W,R,W,O,W,R,R,Y,W,B,G,Y,G,B,O,B,Y,O,Y,O,Y,R,Y,Y,Y,O,G,W,W,R,B,O,B,G,W,W,Y,1,0.10810810810810811,-1,1
-41.615826,4.5005574, 15, intermediate, fridrich,R,R,B,R,W,O,G,G,G,R,O,O,B,G,B,B,R,W,R,W,Y,W,R,B,Y,W,G,B,Y,G,R,O,B,O,O,Y,W,G,O,Y,Y,Y,R,Y,O,W,G,B,O,B,G,W,W,Y,1,0.12162162162162163,-1,1
-40.984283,4.912223, 15, intermediate, fridrich,R,R,B,R,W,G,G,G,Y,R,O,B,B,G,O,B,R,G,Y,B,G,W,R,W,R,W,Y,B,Y,G,R,O,B,O,O,Y,W,G,O,Y,Y,B,R,Y,W,W,G,O,O,B,Y,W,W,O,1,0.13513513513513514,-1,1
-40.775906,5.3945584, 15, intermediate, fridrich,G,R,R,G,W,R,Y,G,B,R,W,Y,B,G,O,B,R,G,W,B,G,W,R,W,O,W,Y,B,Y,R,R,O,O,O,O,B,W,G,O,Y,Y,B,R,Y,W,W,G,O,O,B,Y,Y,B,G,1,0.14864864864864866,-1,1
-41.02557,6.1072025, 15, intermediate, fridrich,G,R,Y,G,W,O,Y,G,G,R,W,O,B,G,B,B,R,W,O,W,W,W,R,B,Y,W,G,B,Y,R,R,O,O,O,O,B,W,G,O,Y,Y,Y,R,Y,G,W,G,R,O,B,R,Y,B,B,1,0.16216216216216217,-1,1
-41.0102,7.1440773, 15, intermediate, fridrich,G,R,Y,G,W,O,O,G,W,W,R,B,B,G,B,O,W,R,O,W,W,W,R,B,O,O,B,B,Y,R,R,O,O,Y,W,G,G,G,Y,Y,Y,Y,R,Y,G,W,G,R,O,B,R,Y,B,B,1,0.17567567567567569,-1,1
-40.686913,8.034386, 15, intermediate, fridrich,W,R,Y,O,W,O,Y,G,W,G,R,B,G,G,B,O,W,R,O,W,W,W,R,B,O,O,B,Y,R,B,W,O,Y,G,O,R,W,G,Y,B,Y,Y,O,Y,G,G,G,R,Y,B,R,R,B,B,1,0.1891891891891892,-1,1
-40.851055,8.557054, 15, intermediate, fridrich,Y,O,W,R,W,G,W,O,Y,B,Y,R,G,G,B,O,W,R,B,W,W,R,R,B,G,O,B,Y,R,B,W,O,B,G,O,R,W,G,Y,B,Y,Y,O,Y,G,G,G,R,Y,B,R,O,W,O,1,0.20270270270270271,-1,1
-41.562473,8.989615, 15, intermediate, fridrich,B,O,W,G,W,G,O,O,Y,W,Y,R,B,G,B,O,W,R,B,W,W,R,R,B,G,O,B,B,B,R,R,O,O,Y,W,G,G,G,Y,Y,Y,Y,O,Y,G,Y,G,R,R,B,R,W,W,O,1,0.21621621621621623,-1,1
-42.194775,9.805401, 15, intermediate, fridrich,B,O,W,G,W,G,Y,W,G,O,B,W,W,G,Y,R,B,R,B,W,W,R,R,B,O,O,Y,B,B,R,R,O,O,Y,G,G,B,O,G,Y,Y,Y,O,Y,G,Y,G,R,R,B,R,W,W,O,1,0.22972972972972974,-1,1
-42.981625,10.387785, 15, intermediate, fridrich,B,O,W,G,W,Y,Y,W,R,O,B,G,W,G,Y,R,B,G,O,R,B,O,R,W,Y,B,W,B,B,R,R,O,O,Y,G,G,B,O,R,Y,Y,R,O,Y,O,Y,G,W,R,B,G,W,W,G,1,0.24324324324324326,-1,1
-42.95875,10.837415, 15, intermediate, fridrich,Y,G,B,W,W,O,R,Y,W,Y,O,O,W,G,Y,R,B,G,W,R,B,W,R,W,G,B,W,B,B,O,R,O,B,Y,G,G,B,O,R,Y,Y,R,O,Y,O,Y,G,W,R,B,G,G,O,R,1,0.25675675675675674,-1,1
-42.1228,10.774921, 15, intermediate, fridrich,Y,G,W,W,W,G,R,Y,R,Y,O,B,W,G,O,R,B,W,B,W,W,R,R,B,W,W,G,B,B,O,R,O,B,Y,G,G,B,O,O,Y,Y,Y,O,Y,G,Y,G,R,R,B,R,G,O,O,1,0.2702702702702703,-1,1
-22.538116,-11.683536, 15, intermediate, fridrich,Y,G,W,W,W,G,O,O,B,W,B,R,O,G,W,B,O,Y,B,W,W,R,R,B,Y,G,G,B,B,O,R,O,B,W,W,G,R,Y,R,Y,Y,Y,O,Y,G,Y,G,R,R,B,R,G,O,O,1,0.28378378378378377,-1,1
-22.48743,-11.413604, 15, intermediate, fridrich,Y,G,W,W,W,G,O,O,B,W,B,R,O,G,W,R,G,Y,B,W,W,R,R,R,Y,G,B,G,B,O,B,O,B,W,W,G,G,Y,O,Y,Y,Y,R,Y,R,Y,O,B,R,B,R,G,O,O,1,0.2972972972972973,-1,1
-23.460363,-10.5127325, 15, intermediate, fridrich,R,Y,R,W,W,G,O,O,B,W,B,R,O,G,W,R,G,Y,G,B,O,R,R,R,Y,G,B,B,W,W,B,O,B,W,W,G,G,Y,O,Y,Y,Y,W,G,Y,O,O,G,R,B,R,B,O,Y,1,0.3108108108108108,-1,1
-24.420956,-9.9585495, 15, intermediate, fridrich,R,G,B,Y,W,O,R,W,O,W,B,G,O,G,W,R,G,Y,R,B,O,B,R,R,W,G,B,B,W,Y,B,O,O,W,W,B,G,Y,O,Y,Y,Y,W,G,Y,O,O,G,R,B,R,G,R,Y,1,0.32432432432432434,-1,1
-24.437294,-9.917764, 15, intermediate, fridrich,G,G,B,Y,W,O,W,W,O,O,B,G,R,G,W,G,G,Y,R,B,O,B,R,R,W,G,B,B,W,W,O,O,B,Y,W,B,R,Y,O,Y,Y,Y,R,G,Y,W,O,G,O,B,R,R,R,Y,1,0.33783783783783783,-1,1
-23.342989,-10.394477, 15, intermediate, fridrich,W,Y,G,W,W,G,O,O,B,W,B,R,R,G,W,G,G,Y,R,B,O,R,R,R,Y,G,B,B,W,O,O,O,B,Y,W,G,R,Y,O,Y,Y,Y,R,G,Y,W,O,G,O,B,R,B,B,W,1,0.35135135135135137,-1,1
-21.5738,-10.902449, 15, checkpoint, fridrich,Y,G,R,W,W,G,O,O,B,W,B,R,R,G,W,G,G,Y,B,W,O,R,R,R,Y,G,B,R,B,O,O,O,B,Y,W,G,R,Y,O,Y,Y,Y,G,Y,W,W,B,B,R,B,O,G,O,W,1,0.36486486486486486,-1,1
-19.534159,-9.989223, 15, intermediate, fridrich,O,W,Y,O,W,G,B,G,R,Y,R,B,R,G,W,G,G,Y,G,W,O,O,R,R,W,G,B,R,B,W,O,O,B,Y,W,R,R,Y,O,Y,Y,Y,G,Y,W,W,B,B,R,B,O,G,B,O,1,0.3783783783783784,-1,1
-19.67773,-9.491707, 15, intermediate, fridrich,Y,W,Y,R,W,G,G,G,R,R,R,B,Y,G,W,G,G,Y,G,W,O,O,R,R,W,G,B,W,B,R,B,O,W,R,O,Y,W,Y,O,R,Y,Y,G,Y,W,O,B,B,O,B,O,B,B,O,1,0.3918918918918919,-1,1
-20.641304,-10.308893, 15, intermediate, fridrich,Y,G,R,W,W,G,Y,R,G,R,W,Y,Y,G,W,G,G,Y,B,W,O,R,R,R,R,G,B,W,B,O,B,O,B,R,O,B,W,Y,O,R,Y,Y,G,Y,W,O,B,B,O,B,O,G,O,W,1,0.40540540540540543,-1,1
-19.908455,-11.02253, 15, intermediate, fridrich,O,G,R,O,W,G,G,R,G,Y,W,Y,W,G,W,Y,G,Y,B,W,O,R,R,R,R,G,B,R,B,W,O,O,B,B,B,O,R,Y,O,Y,Y,Y,G,Y,W,W,B,B,R,B,O,G,O,W,1,0.4189189189189189,-1,1
-19.092384,-10.004374, 15, intermediate, fridrich,G,O,O,R,W,G,G,G,R,R,R,B,W,G,W,Y,G,Y,G,W,O,O,R,R,W,G,B,R,B,Y,O,O,W,B,B,Y,R,Y,O,Y,Y,Y,G,Y,W,W,B,B,R,B,O,O,B,W,1,0.43243243243243246,-1,1
-17.893133,-10.749341, 15, intermediate, fridrich,G,O,B,R,W,W,G,G,Y,R,R,O,W,G,Y,Y,G,W,W,O,G,G,R,W,B,R,O,R,B,Y,O,O,W,B,B,Y,R,Y,B,Y,Y,O,G,Y,W,W,B,O,R,B,G,O,B,R,1,0.44594594594594594,-1,1
-18.269325,-11.523226, 15, intermediate, fridrich,B,W,Y,O,W,G,G,R,G,Y,W,Y,W,G,Y,Y,G,W,O,O,G,R,R,W,R,R,O,R,B,R,O,O,B,B,B,O,R,Y,B,Y,Y,O,G,Y,W,W,B,O,R,B,G,W,G,B,1,0.4594594594594595,-1,1
-18.881319,-11.810217, 15, intermediate, fridrich,B,W,O,O,W,G,G,R,B,Y,W,Y,W,G,G,Y,G,G,G,W,O,O,R,R,O,R,R,R,B,R,O,O,B,B,B,O,R,Y,Y,Y,Y,Y,G,Y,W,W,B,B,R,B,O,W,G,W,1,0.47297297297297297,-1,1
-9.191155,9.374168, 15, intermediate, fridrich,B,R,G,G,W,O,O,W,B,W,G,W,W,G,G,Y,G,G,O,W,O,B,R,R,R,R,R,R,B,O,O,O,O,B,B,G,R,Y,Y,Y,Y,Y,G,Y,W,W,B,B,R,B,O,Y,W,Y,1,0.4864864864864865,-1,1
-19.629597,-13.937606, 15, intermediate, fridrich,B,R,G,G,W,O,B,B,G,Y,W,W,G,G,G,G,G,W,O,W,O,B,R,R,O,W,B,R,B,O,O,O,O,Y,Y,R,R,R,R,Y,Y,Y,G,Y,W,W,B,B,R,B,O,Y,W,Y,1,0.5,-1,1
-19.564997,-13.645831, 15, intermediate, fridrich,G,B,B,O,W,G,G,R,B,Y,W,Y,G,G,G,G,G,W,R,W,O,O,R,R,O,W,B,R,B,O,O,O,B,Y,Y,O,R,R,R,Y,Y,Y,G,Y,W,W,B,B,R,B,O,W,W,Y,1,0.5135135135135135,-1,1
-9.244047,9.617926, 15, intermediate, fridrich,G,B,B,O,W,G,O,W,B,Y,G,W,W,G,G,Y,G,G,R,W,O,O,R,R,R,R,R,R,B,O,O,O,B,G,R,B,O,Y,Y,Y,Y,Y,G,Y,W,W,B,B,R,B,O,W,W,Y,1,0.527027027027027,-1,1
-8.778093,10.804421, 15, intermediate, fridrich,R,B,O,O,W,G,O,W,B,Y,G,W,W,G,G,Y,G,G,G,B,B,O,R,R,R,R,R,W,Y,G,O,O,B,G,R,B,O,Y,Y,Y,Y,Y,O,W,R,B,O,Y,B,B,W,W,R,W,1,0.5405405405405406,-1,1
-5.4850755,11.5771055, 15, intermediate, fridrich,O,O,R,W,W,B,B,G,O,R,O,G,W,G,G,Y,G,G,W,B,B,R,R,R,W,R,R,W,Y,Y,O,O,G,G,R,W,O,Y,Y,Y,Y,Y,O,W,R,B,O,Y,B,B,W,B,B,G,1,0.5540540540540541,-1,1
-6.320103,11.138362, 15, intermediate, fridrich,W,B,B,W,W,B,B,G,O,R,O,G,W,G,G,Y,G,G,R,W,O,R,R,R,W,R,R,O,O,R,O,O,G,G,R,W,O,Y,Y,Y,Y,Y,Y,Y,W,B,B,B,B,B,O,G,W,Y,1,0.5675675675675675,-1,1
-5.4232244,9.814131, 15, intermediate, fridrich,W,B,G,W,W,G,B,G,G,R,O,Y,W,G,Y,Y,G,W,W,R,R,R,R,W,R,R,O,O,O,R,O,O,G,G,R,W,O,Y,B,Y,Y,O,Y,Y,Y,B,B,B,B,B,B,G,W,O,1,0.581081081081081,-1,1
-5.335799,10.339146, 15, intermediate, fridrich,O,O,R,W,W,G,B,G,G,R,O,Y,W,G,Y,Y,G,W,W,B,G,R,R,W,R,R,O,Y,Y,Y,O,O,G,G,R,W,O,Y,B,Y,Y,O,R,R,W,B,B,O,B,B,W,B,B,G,1,0.5945945945945946,-1,1
-5.6907125,12.133386, 15, intermediate, fridrich,O,O,O,W,W,W,B,G,G,R,O,R,W,G,G,Y,G,G,G,W,O,B,R,R,W,R,R,Y,Y,Y,O,O,G,G,R,W,O,Y,Y,Y,Y,Y,R,R,W,B,B,B,B,B,O,B,B,W,1,0.6081081081081081,-1,1
10.91706,15.917415, 15, intermediate, fridrich,G,W,O,W,W,W,B,G,G,R,O,R,W,G,G,Y,G,G,W,R,R,B,R,R,W,R,R,O,O,O,O,O,G,G,R,W,O,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,B,1,0.6216216216216216,-1,1
8.855982,18.605942, 15, intermediate, fridrich,B,W,G,G,W,W,G,W,O,W,B,W,W,G,G,Y,G,G,W,R,R,O,R,R,B,R,R,O,O,R,O,O,O,G,R,R,O,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,O,1,0.6351351351351351,-1,1
-28.487238,-30.123878, 15, intermediate, fridrich,B,W,G,G,W,W,G,R,R,Y,W,W,G,G,B,G,G,W,W,R,R,O,R,R,G,W,O,O,O,R,O,O,O,Y,Y,O,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,O,1,0.6486486486486487,15,1
-29.547318,-37.60839, 15, intermediate, fridrich,G,G,B,R,W,W,R,W,G,G,O,W,G,G,B,G,G,W,W,R,R,G,R,R,O,W,O,O,O,Y,O,O,W,Y,Y,W,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,R,1,0.6621621621621622,15,1
9.604876,15.113125, 15, intermediate, fridrich,G,G,B,R,W,W,O,W,O,W,B,W,O,G,G,G,G,G,W,R,R,G,R,R,B,R,R,O,O,Y,O,O,W,R,W,G,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,R,1,0.6756756756756757,-1,1
5.5083866,17.341183, 15, intermediate, fridrich,B,W,O,G,W,W,G,R,O,Y,W,G,O,G,G,G,G,G,W,R,R,B,R,R,W,R,R,O,O,R,O,O,O,R,W,O,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,B,1,0.6891891891891891,-1,1
9.780101,36.74232, 15, intermediate, fridrich,B,W,O,B,W,W,W,R,O,B,W,G,G,G,G,G,G,G,W,R,R,B,R,R,W,R,R,R,O,O,W,O,O,O,O,R,Y,Y,Y,O,Y,Y,G,Y,Y,W,B,B,Y,B,B,Y,G,B,1,0.7027027027027027,-1,1
7.5336385,41.775578, 15, intermediate, fridrich,B,W,O,B,W,W,W,R,R,G,G,G,W,G,G,B,G,G,W,R,R,B,R,R,Y,Y,Y,R,O,O,W,O,O,W,R,O,R,O,O,O,Y,Y,G,Y,Y,W,B,B,Y,B,B,Y,G,B,1,0.7162162162162162,-1,1
22.418804,-4.0365815, 15, intermediate, fridrich,G,W,O,W,W,W,B,R,R,R,G,G,O,G,G,G,G,G,W,R,R,B,R,R,Y,Y,Y,O,O,O,O,O,R,R,W,W,W,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,B,1,0.7297297297297297,-1,1
12.183552,7.3992653, 15, checkpoint, fridrich,G,W,O,W,W,W,R,W,W,G,O,R,G,G,G,G,G,G,W,R,R,B,R,R,B,R,R,O,O,O,O,O,R,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,B,1,0.7432432432432432,-1,1
13.4666605,10.818164, 15, intermediate, fridrich,R,W,G,W,W,W,W,W,O,B,B,W,G,G,G,G,G,G,W,R,R,G,R,R,B,R,R,O,O,G,O,O,O,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,O,1,0.7567567567567568,-1,1
8.032252,-29.304861, 15, intermediate, fridrich,R,W,W,W,W,G,W,W,G,B,B,Y,G,G,Y,G,G,Y,B,G,W,R,R,R,R,R,R,O,O,G,O,O,O,O,O,R,Y,Y,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,W,R,O,1,0.7702702702702703,9,1
13.364233,-37.809727, 15, intermediate, fridrich,W,W,R,W,W,W,G,G,W,R,R,B,G,G,Y,G,G,Y,W,G,W,R,R,R,O,R,R,O,O,B,O,O,B,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,R,O,G,1,0.7837837837837838,8,1
14.617924,-16.707891, 15, intermediate, fridrich,W,W,G,W,W,W,G,G,G,R,R,R,G,G,W,G,G,W,W,R,R,G,R,R,W,R,O,O,O,B,O,O,B,O,O,Y,Y,Y,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,O,O,1,0.7972972972972973,10,1
11.906976,-8.931192, 15, intermediate, fridrich,G,W,W,G,W,W,G,W,G,W,G,W,G,G,W,G,G,W,R,R,R,O,R,R,O,R,O,O,O,R,O,O,R,O,O,R,Y,Y,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,B,1,0.8108108108108109,11,1
5.829259,-38.913994, 15, intermediate, fridrich,G,W,W,G,W,W,G,W,W,W,G,B,G,G,Y,G,G,Y,O,O,R,R,R,R,O,R,R,O,O,R,O,O,R,O,O,R,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,Y,B,G,1,0.8243243243243243,7,1
11.402585,-30.150553, 15, intermediate, fridrich,W,W,G,W,W,G,W,W,G,G,B,Y,G,G,Y,G,G,Y,R,O,R,R,R,R,R,R,R,O,O,O,O,O,R,O,O,O,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,B,G,W,1,0.8378378378378378,9,1
24.842869,-32.160255, 15, intermediate, fridrich,W,W,Y,W,W,Y,W,W,Y,G,B,B,G,G,B,G,G,B,R,R,R,R,R,O,R,R,R,O,O,O,O,O,R,O,O,O,Y,Y,W,Y,Y,W,Y,Y,W,B,B,G,B,B,G,B,G,G,1,0.8513513513513513,-1,1
26.306711,-29.262905, 15, intermediate, fridrich,Y,W,W,Y,W,W,Y,W,W,G,G,B,G,G,B,G,G,B,O,R,R,R,R,O,O,R,R,O,O,R,O,O,R,O,O,R,Y,Y,W,Y,Y,W,Y,Y,W,B,B,G,B,B,G,B,B,G,1,0.8648648648648649,-1,1
14.544229,-25.379444, 15, intermediate, fridrich,Y,W,B,Y,W,B,Y,W,B,G,G,W,G,G,W,G,G,W,O,R,O,R,R,R,R,O,R,O,O,R,O,O,R,O,O,R,Y,Y,G,Y,Y,G,Y,Y,G,B,B,W,B,B,W,B,B,W,1,0.8783783783783784,-1,1
13.30385,-24.44092, 15, intermediate, fridrich,B,W,Y,B,W,Y,B,W,Y,W,B,B,G,G,W,G,G,W,R,R,O,R,R,R,R,O,R,O,O,R,O,O,R,O,O,O,Y,Y,G,Y,Y,G,Y,Y,G,B,B,W,B,B,W,W,G,G,1,0.8918918918918919,-1,1
12.05365,-3.4876146, 15, intermediate, fridrich,B,W,G,B,W,G,B,W,G,W,B,W,G,G,W,G,G,G,R,O,R,R,R,R,O,R,R,O,O,R,O,O,R,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,W,W,G,W,1,0.9054054054054054,-1,1
13.331085,-3.8032007, 15, intermediate, fridrich,G,W,B,G,W,B,G,W,B,W,G,W,G,G,W,G,G,G,O,O,R,R,R,R,R,R,R,O,O,O,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,W,W,B,W,1,0.918918918918919,-1,1
13.011631,-24.576424, 15, intermediate, fridrich,G,W,Y,G,W,Y,G,W,Y,W,G,B,G,G,W,G,G,W,R,R,R,R,R,R,R,O,O,O,O,O,O,O,R,O,O,R,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,W,B,G,1,0.9324324324324325,-1,1
14.093897,-25.86704, 15, intermediate, fridrich,Y,W,G,Y,W,G,Y,W,G,G,B,W,G,G,W,G,G,W,R,R,R,R,R,R,O,O,O,O,O,R,O,O,R,O,O,R,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,B,G,W,1,0.9459459459459459,-1,1
