x,y,line,cp,algo,difference,oldage,id,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
38.754333, 33.47535, 0,state, 0, 23, 94, 94,O,W,O,W,W,O,B,W,R,W,R,B,G,G,G,G,G,G,B,W,R,B,R,R,W,R,R,Y,Y,W,O,O,G,O,O,O,Y,Y,Y,Y,Y,Y,R,R,W,B,B,G,B,B,B,G,O,Y
-59.797825, -30.863815, 0,state, 0, 31, 95, 95,O,W,O,W,W,O,O,O,O,G,G,W,G,G,R,G,G,B,B,W,R,B,R,R,B,W,R,Y,Y,W,O,O,G,Y,Y,Y,R,R,W,Y,Y,Y,R,R,W,B,B,G,B,B,B,G,O,Y
-56.40017, -41.668644, 0,state, 0, 28, 96, 96,O,O,O,W,W,O,O,W,O,W,G,Y,G,G,R,G,G,B,W,W,R,G,R,R,G,W,R,Y,Y,Y,O,O,O,Y,Y,G,R,R,W,Y,Y,Y,R,R,W,B,B,G,B,B,B,B,B,B
-36.4376, 13.06626, 0,state, 0, 19, 97, 97,W,W,R,W,W,O,O,W,O,W,G,Y,G,G,R,G,G,B,W,R,R,G,R,R,G,W,R,O,O,O,O,O,O,Y,Y,G,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,G
-53.66588, 4.6427326, 0,state, 0, 22, 98, 98,O,W,W,W,W,W,O,O,R,G,G,W,G,G,R,G,G,B,B,R,R,B,R,R,G,W,R,O,O,W,O,O,G,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,O
5.7741737, 48.777252, 0,state, 0, 15, 99, 99,O,W,W,W,W,W,G,W,R,W,R,B,G,G,G,G,G,G,B,R,R,B,R,R,W,R,R,O,O,W,O,O,G,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,O
2.0479054, 46.425316, 0,state, 0, 9, 100, 100,W,W,R,W,W,W,O,W,G,W,G,R,G,G,G,G,G,G,B,R,R,R,R,R,W,R,R,O,O,O,O,O,O,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,W
-38.557983, -10.098138, 0,state, 0, 15, 101, 101,W,W,R,W,W,W,W,R,R,R,G,G,G,G,G,W,G,G,B,R,R,R,R,R,Y,Y,Y,O,O,O,O,O,O,O,W,G,G,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,W
-28.841988, -60.338303, 0,state, 0, 25, 102, 102,W,W,R,W,W,W,W,R,R,R,G,G,G,G,G,Y,R,R,B,R,B,R,R,B,Y,Y,B,W,O,O,G,O,O,G,W,G,O,Y,Y,O,Y,Y,G,Y,Y,O,O,O,B,B,B,B,B,W
-18.305302, -61.212456, 0,state, 0, 22, 103, 103,W,W,R,W,W,W,G,W,G,Y,G,R,R,G,G,R,G,G,B,R,B,R,R,B,W,R,R,W,O,O,G,O,O,Y,Y,O,B,Y,Y,O,Y,Y,G,Y,Y,O,O,O,B,B,B,B,B,W
-4.006005, -61.214848, 0,state, 0, 18, 104, 104,W,W,R,W,W,W,G,W,G,Y,G,R,R,G,G,W,G,Y,B,R,G,R,R,G,W,R,R,O,O,O,O,O,O,O,Y,O,G,O,B,Y,Y,Y,Y,Y,Y,B,B,R,B,B,B,B,B,W
-26.32761, -45.161865, 0,state, 0, 21, 105, 105,W,W,R,W,W,W,W,R,R,R,G,Y,G,G,G,Y,R,W,B,R,G,R,R,G,B,O,G,O,O,O,O,O,O,G,W,G,O,Y,O,Y,Y,Y,Y,Y,Y,B,B,R,B,B,B,B,B,W
-28.337029, -50.405804, 0,state, 0, 21, 106, 106,W,W,R,W,W,W,W,R,R,R,G,Y,G,G,G,G,G,G,B,R,B,R,R,B,B,O,R,Y,O,O,R,O,O,W,W,G,O,Y,Y,Y,Y,Y,O,Y,Y,G,O,O,B,B,B,B,B,W
-14.168945, -52.456608, 0,state, 0, 20, 107, 107,W,W,R,W,W,W,W,W,G,G,G,R,G,G,G,G,G,Y,B,R,B,R,R,B,W,R,R,Y,O,O,R,O,O,Y,Y,O,R,O,B,Y,Y,Y,O,Y,Y,G,O,O,B,B,B,B,B,W
1.5541321, -62.489807, 0,state, 0, 19, 108, 108,W,W,R,W,W,W,W,W,G,G,G,R,G,G,G,Y,R,Y,B,R,Y,R,R,G,W,R,G,O,O,O,O,O,O,G,Y,O,O,Y,R,Y,Y,O,Y,Y,B,B,B,R,B,B,B,B,B,W
4.7235312, -63.702274, 0,state, 0, 27, 109, 109,G,W,W,W,W,W,R,W,W,W,B,B,G,G,G,Y,R,Y,O,R,Y,O,R,G,O,R,G,O,O,W,O,O,R,G,Y,B,O,Y,R,Y,Y,O,Y,Y,B,B,B,R,B,B,B,R,G,G
-18.951073, -39.230614, 0,state, 0, 29, 110, 110,G,W,W,W,W,W,O,R,G,B,G,Y,B,G,R,W,G,Y,O,R,Y,O,R,G,R,Y,O,O,O,W,O,O,R,R,W,W,B,Y,G,Y,Y,O,Y,Y,B,B,B,R,B,B,B,R,G,G
-34.416492, -52.177345, 0,state, 0, 32, 111, 111,G,W,W,W,W,W,O,R,G,B,G,Y,B,G,R,O,G,Y,O,R,B,O,R,B,R,Y,R,W,O,W,G,O,R,Y,W,W,G,O,B,Y,Y,Y,B,Y,Y,R,O,O,B,B,B,R,G,G
-6.1564217, -51.996483, 0,state, 0, 29, 112, 112,G,W,W,W,W,W,Y,W,W,O,B,B,G,G,G,Y,R,Y,O,R,B,O,R,B,O,R,G,W,O,W,G,O,R,B,O,G,R,Y,R,Y,Y,Y,B,Y,Y,R,O,O,B,B,B,R,G,G
-7.5450826, -48.057396, 0,state, 0, 23, 113, 113,G,W,W,W,W,W,Y,W,W,O,B,B,G,G,G,W,G,B,O,R,Y,O,R,R,O,R,Y,O,O,W,O,O,R,R,O,G,B,Y,R,Y,Y,Y,Y,Y,R,B,B,G,B,B,B,R,G,G
-24.644318, -39.2177, 0,state, 0, 27, 114, 114,G,W,W,W,W,W,O,R,Y,B,G,B,B,G,G,O,G,W,O,R,Y,O,R,R,R,Y,B,O,O,W,O,O,R,Y,W,W,G,O,R,Y,Y,Y,Y,Y,R,B,B,G,B,B,B,R,G,G
-25.060984, -57.58793, 0,state, 0, 32, 115, 115,G,W,W,W,W,W,O,R,Y,B,G,B,B,G,G,B,R,Y,O,R,B,O,R,B,R,Y,G,O,O,W,G,O,R,W,W,W,R,Y,R,O,Y,Y,G,Y,Y,Y,O,O,B,B,B,R,G,G
-14.518753, -64.06566, 0,state, 0, 29, 116, 116,G,W,W,W,W,W,W,W,W,B,B,B,R,G,G,Y,G,B,O,R,B,O,R,B,O,R,Y,O,O,W,G,O,R,R,Y,R,G,Y,R,O,Y,Y,G,Y,Y,Y,O,O,B,B,B,R,G,G
-7.2299256, -69.26642, 0,state, 0, 26, 117, 117,G,W,W,W,W,W,W,W,W,B,B,B,R,G,G,O,G,R,O,R,B,O,R,G,O,R,Y,O,O,W,O,O,R,Y,Y,R,G,O,G,Y,Y,Y,Y,Y,R,B,B,Y,B,B,B,R,G,G
-10.076878, -68.73786, 0,state, 0, 26, 118, 118,W,W,W,W,W,W,G,W,W,W,R,R,R,G,G,O,G,R,B,R,B,B,R,G,B,R,Y,O,O,G,O,O,G,Y,Y,R,G,O,G,Y,Y,Y,Y,Y,R,B,B,Y,B,B,B,O,O,O
-18.367748, -47.9157, 0,state, 0, 27, 119, 119,W,W,W,W,W,W,B,R,Y,R,G,R,R,G,G,W,R,O,B,R,B,B,R,G,G,O,G,O,O,G,O,O,G,G,W,W,R,Y,Y,Y,Y,Y,Y,Y,R,B,B,Y,B,B,B,O,O,O
-20.545723, -53.684116, 0,state, 0, 28, 120, 120,W,W,W,W,W,W,B,R,Y,R,G,R,R,G,G,G,G,B,B,R,B,B,R,B,G,O,Y,W,O,G,R,O,G,O,W,W,Y,Y,R,Y,Y,Y,R,Y,Y,G,O,O,B,B,B,O,O,O
-10.189646, -59.736496, 0,state, 0, 27, 121, 121,W,W,W,W,W,W,O,W,W,G,R,R,G,G,G,B,G,R,B,R,B,B,R,B,B,R,Y,W,O,G,R,O,G,R,Y,Y,Y,O,G,Y,Y,Y,R,Y,Y,G,O,O,B,B,B,O,O,O
7.0119686, -68.495964, 0,state, 0, 23, 122, 122,W,W,W,W,W,W,O,W,W,G,R,R,G,G,G,W,R,R,B,R,R,B,R,G,B,R,B,O,O,G,O,O,G,G,Y,Y,R,Y,Y,Y,Y,O,Y,Y,G,B,B,Y,B,B,B,O,O,O
-15.90371, -41.920773, 0,state, 0, 24, 123, 123,W,W,W,W,W,W,B,R,B,R,G,R,R,G,R,G,G,W,B,R,R,B,R,G,Y,Y,R,O,O,G,O,O,G,O,W,W,Y,Y,G,Y,Y,O,Y,Y,G,B,B,Y,B,B,B,O,O,O
-37.422268, -55.42461, 0,state, 0, 32, 124, 124,W,W,W,W,W,W,B,R,B,R,G,R,R,G,R,R,G,R,B,R,B,B,R,B,Y,Y,Y,G,O,G,G,O,G,W,W,W,G,O,G,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,O,O,O
6.166291, -56.207355, 0,state, 0, 24, 125, 125,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,R,R,R,B,R,B,B,R,B,B,R,B,G,O,G,G,O,G,G,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,O,O,O
14.70414, 59.18125, 0,state, 0, 12, 126, 126,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,G,G,G,B,R,R,B,R,R,B,R,R,O,O,G,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,O
-15.872023, 58.187946, 0,end, 0, 0, 127, 127,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
16.208769, -24.475002, 1,start, 1, 40, 0, 128,G,Y,R,G,W,G,Y,G,R,B,W,B,O,G,W,G,B,R,W,R,W,O,R,R,W,B,B,B,B,R,G,O,Y,O,Y,O,Y,R,Y,R,Y,W,W,W,O,O,O,G,O,B,Y,Y,B,G
15.981222, -24.342272, 1,state, 1, 41, 1, 129,G,Y,R,G,W,G,W,B,B,B,W,R,W,G,B,B,O,G,W,R,W,O,R,R,Y,R,Y,B,B,R,G,O,Y,Y,G,R,O,Y,O,R,Y,W,W,W,O,O,O,G,O,B,Y,Y,B,G
15.79871, -24.238604, 1,state, 1, 41, 2, 130,G,Y,R,G,W,G,W,B,B,B,W,R,W,G,B,Y,R,W,W,R,O,O,R,O,Y,R,G,B,B,R,O,O,Y,G,G,R,O,W,O,Y,Y,W,O,R,W,Y,G,B,O,B,Y,Y,B,G
5.5237594, -17.173887, 1,state, 1, 37, 3, 131,B,B,W,G,W,G,R,Y,G,G,B,Y,W,G,B,Y,R,W,R,R,O,Y,R,O,R,R,G,B,B,Y,O,O,O,G,G,W,O,W,O,Y,Y,W,O,R,W,Y,G,B,O,B,Y,R,W,B
5.5656037, -16.961267, 1,state, 1, 37, 4, 132,B,B,W,G,W,G,O,W,O,W,R,Y,B,G,W,Y,B,G,R,R,O,Y,R,O,G,G,W,B,B,Y,O,O,O,R,R,G,G,Y,R,Y,Y,W,O,R,W,Y,G,B,O,B,Y,R,W,B
5.665102, -16.804884, 1,state, 1, 39, 5, 133,B,B,W,G,W,G,O,W,O,W,R,Y,B,G,W,W,O,O,R,R,Y,Y,R,G,G,G,B,Y,B,Y,B,O,O,G,R,G,R,W,W,Y,Y,R,G,Y,O,R,O,B,O,B,Y,R,W,B
-20.91307, -1.754105, 1,state, 1, 40, 6, 134,O,G,B,W,W,B,O,G,W,G,Y,R,B,G,W,W,O,O,R,R,Y,W,R,G,B,G,B,Y,B,W,B,O,R,G,R,Y,R,W,W,Y,Y,R,G,Y,O,R,O,B,O,B,Y,G,O,Y
-20.556557, -2.2735305, 1,state, 1, 41, 7, 135,O,G,B,W,W,B,G,R,Y,W,B,G,O,G,Y,O,W,R,R,R,Y,W,R,G,O,G,W,Y,B,W,B,O,R,W,W,R,B,G,B,Y,Y,R,G,Y,O,R,O,B,O,B,Y,G,O,Y
-20.339193, -2.561182, 1,state, 1, 39, 8, 136,O,G,G,W,W,Y,G,R,R,W,B,B,O,G,R,O,W,O,O,W,R,G,R,R,W,G,Y,Y,B,W,B,O,R,W,W,R,B,G,B,Y,Y,Y,G,Y,Y,R,O,B,O,B,B,G,O,Y
-19.981182, -2.3540158, 1,state, 1, 38, 9, 137,G,W,O,R,W,G,R,Y,G,W,G,O,O,G,R,O,W,O,G,W,R,O,R,R,Y,G,Y,Y,B,W,B,O,B,W,W,B,B,G,B,Y,Y,Y,G,Y,Y,R,O,B,O,B,B,R,R,W
-20.383339, -1.9631076, 1,state, 1, 38, 10, 138,G,W,B,R,W,B,R,Y,W,W,G,O,O,G,G,O,W,G,R,R,Y,W,R,G,G,O,Y,Y,B,W,B,O,B,W,W,B,B,G,O,Y,Y,R,G,Y,O,R,O,B,O,B,Y,R,R,Y
-20.457043, -1.2607447, 1,state, 1, 37, 11, 139,G,W,B,R,W,B,O,G,B,G,W,O,G,G,O,O,G,W,R,R,Y,W,R,G,W,W,B,Y,B,W,B,O,B,G,O,Y,W,Y,R,Y,Y,R,G,Y,O,R,O,B,O,B,Y,R,R,Y
-20.272978, -0.5597511, 1,state, 1, 35, 12, 140,G,W,B,R,W,B,O,G,B,G,W,O,G,G,O,B,G,Y,R,R,R,W,R,O,W,W,B,O,B,W,G,O,B,W,O,Y,R,R,O,Y,Y,Y,W,Y,G,G,B,Y,O,B,Y,R,R,Y
63.654083, 8.902404, 1,state, 1, 35, 13, 141,G,W,Y,R,W,Y,O,G,Y,G,W,B,G,G,B,B,G,B,R,O,B,R,R,W,R,W,W,O,B,W,G,O,B,W,O,Y,R,R,O,Y,Y,O,W,Y,Y,G,B,O,O,B,Y,R,R,G
17.889523, -24.366926, 1,state, 1, 36, 14, 142,O,R,G,G,W,W,Y,Y,Y,R,R,R,G,G,B,B,G,B,R,O,B,R,R,W,G,W,W,O,B,G,G,O,W,W,O,B,R,R,O,Y,Y,O,W,Y,Y,G,B,O,O,B,Y,Y,B,W
-20.079903, -0.047659084, 1,state, 1, 37, 15, 143,O,R,R,G,W,B,Y,Y,B,R,R,O,G,G,O,B,G,Y,G,R,R,W,R,O,W,W,B,O,B,G,G,O,W,W,O,B,R,R,O,Y,Y,Y,W,Y,W,G,B,G,O,B,W,Y,B,Y
-7.0299177, 7.287965, 1,state, 1, 36, 16, 144,O,R,R,G,W,B,O,R,R,Y,G,B,O,G,G,O,R,R,G,R,R,W,R,O,W,O,B,O,B,G,G,O,W,W,W,B,B,Y,Y,Y,Y,Y,W,Y,W,G,B,G,O,B,W,Y,B,Y
-6.8942637, 7.115202, 1,state, 1, 35, 17, 145,O,R,R,G,W,B,O,R,R,Y,G,B,O,G,G,O,G,W,G,R,R,W,R,R,W,O,O,G,B,G,B,O,W,G,W,B,W,Y,B,Y,Y,Y,W,Y,Y,R,O,B,O,B,W,Y,B,Y
-6.250145, 6.2467394, 1,state, 1, 38, 18, 146,Y,Y,W,G,W,B,O,R,R,Y,G,B,O,G,G,O,G,W,G,B,G,W,R,R,W,O,O,G,R,R,B,O,W,G,W,B,W,Y,B,Y,Y,Y,R,R,O,Y,B,Y,W,B,O,B,O,R
-5.895236, 5.8443546, 1,state, 1, 39, 19, 147,W,B,R,Y,W,R,Y,G,O,R,W,B,O,G,G,O,G,W,B,B,G,G,R,R,Y,O,O,G,R,R,B,O,O,G,W,B,W,Y,B,Y,Y,Y,R,R,O,Y,B,Y,W,B,O,G,W,W
-5.7130246, 6.208432, 1,state, 1, 37, 20, 148,W,B,R,Y,W,R,R,G,O,Y,W,B,W,G,G,G,G,W,B,B,G,G,R,R,Y,O,O,B,W,G,O,O,B,R,R,G,W,Y,B,Y,Y,Y,Y,R,O,R,B,Y,O,B,O,O,W,W
-6.0469484, 6.6560907, 1,state, 1, 35, 21, 149,R,Y,W,G,W,B,O,R,R,Y,G,B,W,G,G,G,G,W,O,B,G,W,R,R,W,O,O,B,W,Y,O,O,W,R,R,B,W,Y,B,Y,Y,Y,Y,R,O,R,B,Y,O,B,O,G,B,G
-6.303099, 7.243637, 1,checkpoint, 1, 35, 22, 150,O,R,Y,G,W,B,O,R,R,Y,G,B,W,G,G,G,G,W,B,W,Y,W,R,R,W,O,O,O,B,G,O,O,W,R,R,B,W,Y,B,Y,Y,Y,W,Y,R,G,B,G,O,B,O,Y,B,R
-6.4713697, 7.8202114, 1,state, 1, 36, 23, 151,O,R,G,G,W,O,O,R,R,Y,G,Y,W,G,B,G,G,R,Y,R,O,W,R,O,B,W,W,O,B,G,O,O,W,R,R,B,W,Y,B,Y,Y,G,W,Y,W,G,B,B,O,B,Y,Y,B,R
-6.123912, 8.225812, 1,state, 1, 36, 24, 152,O,G,O,R,W,R,R,O,G,B,W,Y,W,G,B,G,G,R,Y,R,O,B,R,O,R,W,W,O,B,Y,O,O,G,R,R,Y,W,Y,B,Y,Y,G,W,Y,W,G,B,B,O,B,Y,B,W,G
-5.281878, 7.757944, 1,state, 1, 35, 25, 153,O,G,Y,R,W,B,R,O,R,B,W,B,W,G,G,G,G,W,R,B,Y,W,R,R,W,O,O,O,B,Y,O,O,G,R,R,Y,W,Y,B,Y,Y,Y,W,Y,G,G,B,O,O,B,R,B,W,G
-5.1363754, 7.5789876, 1,state, 1, 37, 26, 154,R,R,O,O,W,G,R,B,Y,W,W,R,W,G,G,G,G,W,B,B,Y,W,R,R,G,O,O,O,B,B,O,O,W,R,R,B,W,Y,B,Y,Y,Y,W,Y,G,G,B,O,O,B,R,Y,G,Y
-18.643831, 8.469297, 1,state, 1, 38, 27, 155,R,R,O,O,W,G,G,O,O,R,G,W,W,G,G,W,W,G,B,B,Y,W,R,R,B,Y,W,O,B,B,O,O,W,R,B,Y,B,R,R,Y,Y,Y,W,Y,G,G,B,O,O,B,R,Y,G,Y
-18.85959, 8.526362, 1,state, 1, 36, 28, 156,R,R,O,W,W,G,W,O,O,B,G,W,Y,G,G,W,W,G,B,B,Y,W,R,R,B,Y,W,B,W,Y,B,O,B,O,O,R,G,R,R,O,Y,Y,Y,Y,G,R,B,O,O,B,R,G,G,Y
-26.049942, 5.8518186, 1,state, 1, 33, 29, 157,O,O,W,G,W,W,O,R,R,Y,G,G,Y,G,G,W,W,G,R,B,Y,B,R,R,Y,Y,W,B,W,B,B,O,W,O,O,B,G,R,R,O,Y,Y,Y,Y,G,R,B,O,O,B,R,W,G,B
-26.441479, 5.866318, 1,state, 1, 30, 30, 158,R,O,W,O,W,W,W,R,R,O,G,G,G,G,G,O,W,G,R,B,Y,B,R,R,Y,Y,W,O,B,B,O,O,W,B,W,B,Y,R,R,Y,Y,Y,W,Y,G,G,B,O,O,B,R,Y,G,B
-4.2010636, 8.039164, 1,state, 1, 27, 31, 159,R,O,W,O,W,W,B,W,B,O,G,O,W,G,G,G,G,G,R,B,Y,B,R,R,W,R,R,O,B,B,O,O,W,R,R,Y,W,Y,Y,Y,Y,Y,W,Y,G,G,B,O,O,B,R,Y,G,B
-4.3950024, 8.321431, 1,state, 1, 29, 32, 160,W,W,B,O,W,W,R,O,B,B,W,Y,W,G,G,G,G,G,O,B,Y,G,R,R,O,R,R,O,B,B,O,O,G,R,R,Y,W,Y,Y,Y,Y,Y,W,Y,G,G,B,O,O,B,R,R,B,W
32.522198, 34.334084, 1,state, 1, 33, 33, 161,O,B,Y,O,W,W,R,O,B,B,W,Y,W,G,G,G,G,G,G,Y,W,G,R,R,O,R,R,W,W,B,O,O,G,R,R,Y,W,Y,Y,Y,Y,Y,B,B,O,R,O,G,B,B,B,W,R,O
32.815502, 34.07431, 1,state, 1, 31, 34, 162,Y,W,B,B,W,O,O,O,R,B,G,Y,W,G,G,G,G,G,Y,Y,W,W,R,R,B,R,R,W,W,O,O,O,R,R,R,W,W,Y,Y,Y,Y,Y,B,B,O,R,O,G,B,B,B,G,G,O
-4.7770534, 9.992158, 1,state, 1, 28, 35, 163,W,W,O,B,W,O,O,O,R,B,G,Y,W,G,G,G,G,G,Y,W,B,W,R,R,B,R,R,O,B,B,O,O,R,R,R,W,W,Y,Y,Y,Y,Y,W,Y,Y,G,B,O,O,B,G,R,B,G
-4.816736, 10.6497965, 1,state, 1, 29, 36, 164,O,O,R,W,W,O,W,B,O,B,R,W,W,G,G,G,G,G,Y,W,B,G,R,R,B,R,R,O,B,G,O,O,B,R,R,R,W,Y,Y,Y,Y,Y,W,Y,Y,G,B,O,O,B,G,Y,W,B
29.48119, 10.833975, 1,state, 1, 35, 37, 165,O,O,O,W,W,G,W,B,B,B,R,R,W,G,O,G,G,O,B,R,R,W,R,R,Y,G,B,O,B,G,O,O,B,R,R,R,W,Y,W,Y,Y,G,W,Y,G,G,B,Y,O,B,Y,Y,W,Y
30.121416, 9.539221, 1,state, 1, 31, 38, 166,O,G,B,O,W,B,O,W,W,G,B,R,W,G,O,G,G,O,R,R,R,R,R,R,B,G,B,O,B,Y,O,O,W,R,R,Y,W,Y,W,Y,Y,G,W,Y,G,G,B,Y,O,B,Y,B,W,Y
-6.2608113, 15.50042, 1,state, 1, 25, 39, 167,O,G,R,O,W,O,O,W,O,G,B,W,W,G,G,G,G,G,B,R,R,G,R,R,B,R,R,O,B,Y,O,O,W,R,R,Y,W,Y,Y,Y,Y,Y,W,Y,Y,G,B,B,O,B,B,B,W,W
-5.784047, 14.9622755, 1,state, 1, 26, 40, 168,O,O,O,W,W,G,O,O,R,B,G,B,W,G,G,G,G,G,B,R,R,W,R,R,W,R,R,O,B,G,O,O,B,R,R,W,W,Y,Y,Y,Y,Y,W,Y,Y,G,B,B,O,B,B,Y,W,Y
37.664062, 25.425785, 1,state, 1, 31, 41, 169,O,B,G,W,W,G,O,O,R,B,G,B,W,G,G,G,G,G,O,O,O,W,R,R,W,R,R,Y,Y,W,O,O,B,R,R,W,W,Y,Y,Y,Y,Y,R,R,B,B,B,Y,B,B,W,G,O,Y
37.212524, 26.78638, 1,state, 1, 31, 42, 170,G,G,R,B,W,O,O,W,O,W,B,W,W,G,G,G,G,G,B,O,O,G,R,R,B,R,R,Y,Y,Y,O,O,O,R,R,G,W,Y,Y,Y,Y,Y,R,R,B,B,B,Y,B,B,W,O,W,W
-4.6477795, 17.269983, 1,state, 1, 26, 43, 171,B,O,O,B,W,O,O,W,O,W,B,W,W,G,G,G,G,G,B,R,R,G,R,R,B,R,R,G,G,R,O,O,O,R,R,G,W,Y,Y,Y,Y,Y,Y,Y,Y,O,B,B,W,B,B,W,W,Y
-8.025565, 19.961603, 1,state, 1, 24, 44, 172,O,O,O,O,W,W,B,B,O,R,O,G,W,G,G,G,G,G,W,R,R,B,R,R,W,R,R,G,G,Y,O,O,W,R,R,W,W,Y,Y,Y,Y,Y,Y,Y,Y,O,B,B,W,B,B,B,G,B
-24.233652, 31.822788, 1,state, 1, 27, 45, 173,O,O,O,W,W,W,B,B,O,O,O,G,O,G,G,B,G,G,W,R,R,B,R,R,W,R,R,R,O,G,R,O,G,W,W,Y,R,Y,Y,W,Y,Y,G,Y,Y,W,B,B,Y,B,B,Y,G,B
-25.343851, 24.723621, 1,state, 1, 27, 46, 174,B,W,O,B,W,O,O,W,O,W,B,W,O,G,G,B,G,G,Y,R,R,G,R,R,B,R,R,R,O,O,R,O,O,W,W,G,R,Y,Y,W,Y,Y,G,Y,Y,W,B,B,Y,B,B,Y,G,G
2.380812, 28.29461, 1,state, 1, 21, 47, 175,W,W,O,O,W,O,B,W,O,R,B,W,W,G,G,G,G,G,Y,R,R,G,R,R,B,R,R,O,O,G,O,O,W,R,R,W,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,G,G
-0.7638946, 30.60423, 1,state, 1, 17, 48, 176,O,O,O,W,W,W,W,O,B,G,W,W,W,G,G,G,G,G,W,R,R,B,R,R,R,R,R,O,O,G,O,O,G,R,R,O,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,B
-34.262997, -7.417837, 1,state, 1, 23, 49, 177,O,O,O,W,W,W,R,R,R,W,G,G,W,G,G,G,W,G,W,R,R,B,R,R,Y,Y,W,O,O,G,O,O,G,W,O,B,O,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,B
-44.615005, -13.012595, 1,state, 1, 29, 50, 178,B,O,O,B,W,W,Y,R,R,O,G,G,W,G,G,R,W,G,W,R,R,B,R,R,Y,Y,W,W,O,O,O,O,O,B,G,G,W,R,R,W,Y,Y,G,Y,Y,O,B,B,Y,B,B,Y,G,B
-22.852701, 24.701584, 1,state, 1, 25, 51, 179,B,O,O,B,W,W,B,G,G,R,W,O,W,G,G,G,G,G,W,R,R,B,R,R,Y,R,R,W,O,O,O,O,O,R,R,W,W,Y,Y,W,Y,Y,G,Y,Y,O,B,B,Y,B,B,Y,G,B
-5.2825994, 28.769896, 1,state, 1, 19, 52, 180,R,O,O,W,W,W,G,G,G,W,W,O,W,G,G,G,G,G,W,R,R,B,R,R,Y,R,R,O,O,W,O,O,R,W,O,R,O,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,G,B
-9.448428, 31.530882, 1,state, 1, 20, 53, 181,G,W,R,G,W,O,G,W,O,Y,B,W,W,G,G,G,G,G,B,R,R,G,R,R,B,R,R,O,O,W,O,O,W,W,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,W
-41.69019, 12.436068, 1,state, 1, 25, 54, 182,G,W,R,G,W,O,W,O,O,G,W,Y,G,G,B,G,G,W,B,R,R,G,R,R,G,W,O,O,O,W,O,O,W,Y,Y,O,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,W
-45.157986, 8.622674, 1,state, 1, 23, 55, 183,W,G,G,O,W,W,O,O,R,G,G,B,G,G,B,G,G,W,R,R,R,R,R,R,W,W,O,O,O,G,O,O,W,Y,Y,Y,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,W
-56.583923, -16.274315, 1,state, 1, 27, 56, 184,W,G,B,O,W,B,O,O,W,G,G,B,G,G,Y,G,G,Y,W,R,R,W,R,R,O,R,R,O,O,G,O,O,W,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,W,B,B,G,B,B,W,O,W,R
-60.376804, -6.7460265, 1,state, 1, 28, 57, 185,O,O,W,O,W,G,W,B,B,O,W,W,G,G,Y,G,G,Y,O,R,R,W,R,R,R,R,R,O,O,G,O,O,G,Y,Y,B,R,R,B,Y,Y,B,Y,Y,W,B,B,G,B,B,W,Y,W,G
-49.156036, 21.140709, 1,state, 1, 23, 58, 186,O,O,G,O,W,W,W,B,G,O,W,W,G,G,G,G,G,B,R,R,R,R,R,R,O,W,R,O,O,G,O,O,G,Y,Y,B,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,W
-48.488674, 10.474228, 1,state, 1, 23, 59, 187,G,W,G,O,W,B,O,O,W,G,G,B,G,G,G,G,G,B,W,R,R,W,R,R,O,W,R,O,O,W,O,O,W,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,O
