x,y,line,cp,algo,difference,oldage,id,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
8.777071, 0.5960112, 16,state, 0, 32, 20, 1704,Y,R,G,W,W,W,R,O,W,Y,B,R,Y,G,G,W,G,W,O,G,O,O,R,R,B,W,R,W,R,R,B,O,R,O,O,G,G,Y,G,W,Y,Y,O,Y,B,B,B,Y,G,B,O,B,B,Y
6.2385097, 2.6698232, 16,state, 0, 31, 21, 1705,G,W,W,R,W,O,Y,W,R,R,R,G,Y,G,G,W,G,W,R,G,O,B,R,R,Y,W,R,W,R,Y,B,O,B,O,O,B,G,Y,G,W,Y,Y,O,Y,B,B,B,Y,G,B,O,O,O,B
25.99244, 47.22134, 16,state, 0, 30, 22, 1706,B,W,W,G,W,O,O,W,R,G,R,G,R,G,G,Y,G,W,R,G,O,B,R,R,Y,W,R,O,B,W,O,O,R,B,B,Y,R,Y,G,Y,Y,Y,W,Y,B,G,B,Y,W,B,O,O,O,B
48.398724, 26.24766, 16,state, 0, 34, 23, 1707,B,W,Y,G,W,O,O,W,B,G,R,W,R,G,O,Y,G,R,O,R,R,G,R,W,R,B,Y,O,B,W,O,O,R,B,B,Y,R,Y,G,Y,Y,G,W,Y,W,G,B,G,W,B,Y,O,O,B
24.177496, -2.5130498, 16,state, 0, 36, 24, 1708,O,G,B,W,W,W,B,O,Y,R,G,O,R,G,O,Y,G,R,O,R,R,O,R,W,B,B,Y,O,B,G,O,O,R,B,B,W,R,Y,G,Y,Y,G,W,Y,W,G,B,G,W,B,Y,Y,R,W
28.675222, -53.705364, 16,state, 0, 34, 25, 1709,O,G,G,W,W,G,B,O,W,R,G,G,R,G,Y,Y,G,W,Y,B,B,W,R,O,R,R,O,O,B,G,O,O,R,B,B,W,R,Y,B,Y,Y,W,W,Y,Y,G,B,O,W,B,O,Y,R,R
26.88346, -51.95998, 16,state, 0, 35, 26, 1710,B,W,O,O,W,G,W,G,G,R,W,Y,R,G,Y,Y,G,W,Y,B,B,R,R,O,R,R,O,O,B,R,O,O,G,B,B,G,R,Y,B,Y,Y,W,W,Y,Y,G,B,O,W,B,O,W,R,G
21.093874, 48.0741, 16,state, 0, 31, 27, 1711,B,W,O,O,W,O,W,G,G,R,W,O,R,G,G,Y,G,G,B,O,O,B,R,R,Y,R,R,O,B,R,O,O,G,B,B,G,R,Y,Y,Y,Y,Y,W,Y,W,G,B,B,W,B,W,W,R,Y
58.413864, -13.49354, 16,state, 0, 35, 28, 1712,B,W,O,O,W,O,B,B,G,Y,R,R,G,G,W,G,G,O,B,O,O,B,R,R,W,G,G,O,B,R,O,O,G,Y,Y,R,R,R,Y,Y,Y,Y,W,Y,W,G,B,B,W,B,W,W,R,Y
59.861794, -16.93174, 16,state, 0, 30, 29, 1713,O,O,G,W,W,B,B,O,B,R,G,R,G,G,W,G,G,O,R,O,O,R,R,R,Y,G,G,O,B,Y,O,O,R,Y,Y,W,R,R,Y,Y,Y,Y,W,Y,W,G,B,B,W,B,W,B,B,W
0.34640977, 21.916481, 16,state, 0, 26, 30, 1714,O,O,G,W,W,B,Y,G,G,R,W,O,G,G,G,R,G,G,R,O,O,R,R,R,Y,R,R,O,B,Y,O,O,R,B,O,B,W,Y,Y,Y,Y,Y,W,Y,W,G,B,B,W,B,W,B,B,W
0.97079945, 18.539362, 16,state, 0, 29, 31, 1715,G,G,Y,B,W,W,G,O,O,W,B,B,G,G,G,R,G,G,B,O,O,R,R,R,Y,R,R,O,B,Y,O,O,R,B,O,R,W,Y,Y,Y,Y,Y,W,Y,W,G,B,B,W,B,W,O,W,R
5.951563, 12.652743, 16,state, 0, 34, 32, 1716,G,G,B,B,W,W,G,O,R,W,B,Y,G,G,W,R,G,O,O,R,R,O,R,R,B,R,Y,O,B,Y,O,O,R,B,O,R,W,Y,B,Y,Y,G,W,Y,G,G,B,Y,W,B,Y,O,W,W
5.298972, 9.976848, 16,state, 0, 36, 33, 1717,G,G,B,B,W,W,B,R,Y,Y,W,O,B,G,G,W,G,R,O,R,R,O,R,R,B,Y,W,O,B,Y,O,O,R,G,O,R,R,O,B,Y,Y,G,W,Y,G,G,B,Y,W,B,Y,O,W,W
2.9611256, 9.578522, 16,state, 0, 32, 34, 1718,Y,R,B,W,W,B,B,G,G,W,W,O,B,G,G,W,G,R,R,R,R,R,R,R,Y,Y,W,O,B,B,O,O,O,G,O,O,R,O,B,Y,Y,G,W,Y,G,G,B,Y,W,B,Y,O,W,Y
3.460624, 13.550363, 16,state, 0, 31, 35, 1719,Y,R,B,W,W,B,G,O,O,W,B,W,G,G,W,R,G,O,R,R,R,R,R,R,B,G,G,O,B,B,O,O,O,B,O,R,W,Y,Y,Y,Y,G,W,Y,G,G,B,Y,W,B,Y,O,W,Y
0.5804059, 15.758146, 16,state, 0, 23, 36, 1720,Y,R,W,W,W,W,G,O,O,W,B,Y,G,G,G,R,G,G,B,R,R,G,R,R,G,R,R,O,B,B,O,O,O,B,O,R,W,Y,Y,Y,Y,Y,W,Y,Y,G,B,B,W,B,B,O,W,O
4.5814915, 19.678696, 16,state, 0, 28, 37, 1721,O,B,B,W,W,W,G,O,O,W,B,Y,G,G,G,R,G,G,Y,R,W,G,R,R,G,R,R,Y,Y,W,O,O,O,B,O,R,W,Y,Y,Y,Y,Y,R,R,B,B,B,O,B,B,W,G,W,O
5.1853027, 16.623545, 16,state, 0, 30, 38, 1722,O,B,O,W,W,W,G,O,O,W,B,B,G,G,W,R,G,O,W,R,R,R,R,R,Y,G,G,Y,Y,W,O,O,O,B,O,R,W,Y,Y,Y,Y,G,R,R,G,B,B,Y,B,B,Y,G,W,B
7.836275, 17.39987, 16,state, 0, 29, 39, 1723,O,O,G,W,W,W,O,B,O,B,W,G,G,G,W,R,G,O,R,R,R,O,R,R,W,G,G,Y,Y,Y,O,O,R,B,O,W,W,Y,Y,Y,Y,G,R,R,G,B,B,Y,B,B,Y,B,B,W
4.1045947, 22.606874, 16,state, 0, 27, 40, 1724,O,O,G,W,W,W,O,B,O,B,W,Y,G,G,G,R,G,G,W,O,R,G,R,R,G,R,R,Y,Y,Y,O,O,R,B,O,W,W,Y,Y,Y,Y,Y,R,R,W,B,B,G,B,B,W,B,B,O
-4.016191, 21.827751, 16,state, 0, 20, 41, 1725,W,O,R,W,W,W,O,B,O,B,W,Y,G,G,G,R,G,G,W,R,R,G,R,R,G,R,R,O,O,G,O,O,R,B,O,W,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,G
82.02325, -23.720224, 16,state, 0, 24, 42, 1726,W,O,R,W,W,W,B,O,W,R,G,B,G,G,W,G,G,Y,W,R,R,G,R,R,O,B,O,O,O,G,O,O,R,Y,Y,W,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,G
89.73347, -13.943283, 16,state, 0, 22, 43, 1727,R,W,W,O,W,O,W,W,B,G,R,W,G,G,W,G,G,Y,B,R,R,G,R,R,R,B,O,O,O,G,O,O,W,Y,Y,O,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,O
-11.463419, 27.780102, 16,state, 0, 22, 44, 1728,R,W,W,O,W,O,R,B,O,W,W,Y,R,G,G,G,G,G,B,R,R,G,R,R,G,R,R,O,O,G,O,O,W,W,W,B,O,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,O
-11.011352, 20.355135, 16,state, 0, 21, 45, 1729,O,B,R,O,W,O,W,W,R,O,G,W,R,G,G,G,G,G,B,R,R,W,R,R,G,R,R,O,O,G,O,O,G,W,W,B,O,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,W
92.865654, -20.142565, 16,state, 0, 23, 46, 1730,O,B,R,O,W,O,W,W,B,G,R,O,G,G,G,G,G,W,B,R,R,W,R,R,W,W,R,O,O,G,O,O,G,Y,Y,O,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,W
69.1427, -17.066916, 16,state, 0, 21, 47, 1731,R,O,B,B,W,W,O,O,W,G,G,O,G,G,G,G,G,W,O,R,R,R,R,R,G,W,R,O,O,W,O,O,W,Y,Y,Y,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,W,W
69.04649, -29.901735, 16,state, 0, 25, 48, 1732,R,O,O,B,W,G,O,O,W,G,G,G,G,G,Y,G,G,Y,G,R,O,W,R,R,R,R,R,O,O,W,O,O,W,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,W,B,B,B,B,B,W,B,W,W
89.47557, -35.778603, 16,state, 0, 29, 49, 1733,O,B,R,O,W,O,W,G,O,R,W,G,G,G,Y,G,G,Y,B,R,O,W,R,R,W,R,R,O,O,G,O,O,G,Y,Y,G,R,R,B,Y,Y,B,Y,Y,W,B,B,B,B,B,W,Y,W,W
95.198105, -26.76058, 16,state, 0, 25, 50, 1734,O,B,B,O,W,W,W,G,W,R,W,R,G,G,O,G,G,O,O,R,R,R,R,R,B,W,W,O,O,G,O,O,G,Y,Y,G,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,W
80.647766, -10.200807, 16,state, 0, 20, 51, 1735,B,W,W,B,W,G,O,O,W,G,G,G,G,G,O,G,G,O,R,R,R,W,R,R,R,W,W,O,O,W,O,O,W,Y,Y,Y,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,R,B
-19.917969, -0.19845618, 16,state, 0, 13, 52, 1736,B,W,W,B,W,G,R,W,W,G,O,O,G,G,G,G,G,G,R,R,R,W,R,R,G,R,R,O,O,W,O,O,W,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,R,B
-23.417255, 14.935148, 16,state, 0, 12, 53, 1737,R,B,B,W,W,W,W,G,W,G,W,R,G,G,G,G,G,G,O,R,R,R,R,R,B,R,R,O,O,G,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,W
75.78387, -23.437075, 16,state, 0, 22, 54, 1738,R,B,B,W,W,W,O,O,O,G,G,G,G,G,W,G,G,R,O,R,R,R,R,R,W,G,W,O,O,G,O,O,O,Y,Y,Y,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,W
72.53024, -30.37168, 16,state, 0, 26, 55, 1739,R,B,G,W,W,W,O,O,R,G,G,B,G,G,Y,G,G,Y,W,R,O,G,R,R,W,R,R,O,O,G,O,O,O,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,W,B,B,B,B,B,W,W,W,O
88.50016, -41.97547, 16,state, 0, 28, 56, 1740,O,W,R,O,W,B,R,W,G,W,G,W,G,G,Y,G,G,Y,W,R,O,W,R,R,O,R,R,O,O,G,O,O,G,Y,Y,B,R,R,B,Y,Y,B,Y,Y,W,B,B,B,B,B,W,Y,O,G
98.42859, -25.338362, 16,state, 0, 23, 57, 1741,O,W,B,O,W,W,R,W,G,W,G,R,G,G,B,G,G,G,O,R,R,R,R,R,W,W,O,O,O,G,O,O,G,Y,Y,B,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,W
76.41523, -17.332584, 16,state, 0, 21, 58, 1742,B,W,G,W,W,W,O,O,R,G,G,B,G,G,B,G,G,G,R,R,R,G,R,R,W,W,O,O,O,W,O,O,O,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,R,W
-40.525166, 12.264589, 16,checkpoint, 0, 12, 59, 1743,B,W,G,W,W,W,W,W,O,B,B,G,G,G,G,G,G,G,R,R,R,G,R,R,W,R,R,O,O,W,O,O,O,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,R,W
-34.958675, 1.5972085, 16,state, 0, 13, 60, 1744,W,W,B,W,W,W,O,W,G,W,G,R,G,G,G,G,G,G,O,R,R,R,R,R,W,R,R,O,O,B,O,O,B,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,O,W
73.7318, -13.110429, 16,state, 0, 21, 61, 1745,W,W,B,W,W,W,O,O,G,G,G,W,G,G,G,G,G,R,O,R,R,R,R,R,O,W,G,O,O,B,O,O,B,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,O,W
98.555336, -19.48232, 16,state, 0, 21, 62, 1746,O,W,W,O,W,W,G,W,B,O,R,O,G,G,G,G,G,R,R,R,R,O,R,R,W,W,G,O,O,G,O,O,G,Y,Y,W,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,B
-11.24919, 17.451427, 16,state, 0, 16, 63, 1747,O,W,W,O,W,W,W,W,G,O,G,R,R,G,G,O,G,G,R,R,R,O,R,R,W,R,R,O,O,G,O,O,G,G,W,B,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,B
-15.888763, 19.558214, 16,state, 0, 18, 64, 1748,W,O,O,W,W,W,G,W,W,W,O,R,R,G,G,O,G,G,Y,R,R,B,R,R,B,R,R,O,O,O,O,O,G,G,W,R,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,G,G
99.98816, -12.101614, 16,state, 0, 23, 65, 1749,W,O,O,W,W,W,G,W,R,O,R,W,G,G,O,G,G,R,Y,R,R,B,R,R,G,W,W,O,O,O,O,O,G,Y,Y,W,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,G,G
74.32809, -15.303235, 16,state, 0, 23, 66, 1750,R,W,G,W,W,W,O,O,W,G,G,B,G,G,O,G,G,R,W,R,R,G,R,R,O,W,W,O,O,G,O,O,B,Y,Y,Y,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,O
-37.335815, 10.684187, 16,state, 0, 15, 67, 1751,R,W,G,W,W,W,O,W,W,B,O,R,G,G,G,G,G,G,W,R,R,G,R,R,B,R,R,O,O,G,O,O,B,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,O
-34.076534, 6.961658, 16,state, 0, 11, 68, 1752,O,W,R,W,W,W,W,W,G,B,G,W,G,G,G,G,G,G,W,R,R,R,R,R,O,R,R,O,O,B,O,O,O,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,G
-30.495907, -32.87614, 16,state, 0, 18, 69, 1753,O,W,B,W,W,B,W,W,G,B,G,R,G,G,W,G,G,G,R,R,R,R,R,R,W,R,O,O,O,B,O,O,O,O,O,R,Y,Y,W,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,W,B,Y
-25.103647, -41.709293, 16,state, 0, 22, 70, 1754,W,W,O,W,W,W,G,B,B,W,R,R,G,G,W,G,G,G,W,R,R,B,R,R,Y,R,O,O,O,B,O,O,G,O,O,R,Y,Y,W,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,R,O,B
-22.739124, -27.64549, 16,state, 0, 30, 71, 1755,B,W,O,B,W,W,R,B,B,W,R,R,W,G,W,G,G,G,W,R,R,B,R,R,Y,R,O,O,O,O,O,O,O,R,G,B,W,Y,W,G,Y,G,G,Y,G,Y,B,Y,Y,B,Y,Y,O,B
-26.020067, -30.538754, 16,state, 0, 29, 72, 1756,O,W,B,W,W,B,B,B,R,O,O,B,W,G,W,G,G,G,R,R,R,R,R,R,W,R,O,O,O,B,O,O,O,R,G,Y,W,Y,W,G,Y,G,G,Y,G,Y,B,Y,Y,B,Y,W,B,Y
-35.786873, 24.17263, 16,state, 0, 22, 73, 1757,O,W,B,W,W,W,B,B,G,O,O,W,W,G,G,G,G,G,W,R,R,R,R,R,O,R,R,O,O,B,O,O,O,R,G,Y,W,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,W,B,R
-40.14499, 24.697294, 16,state, 0, 21, 74, 1758,B,W,O,B,W,W,G,W,B,O,R,W,W,G,G,G,G,G,W,R,R,B,R,R,R,R,R,O,O,O,O,O,O,R,G,W,W,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,Y,O,B
-44.561203, 8.819385, 16,state, 0, 14, 75, 1759,O,W,O,W,W,W,G,W,B,W,R,W,G,G,G,G,G,G,W,R,R,B,R,R,R,R,R,O,O,W,O,O,G,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,B
-33.718235, 1.6551152, 16,state, 0, 12, 76, 1760,O,W,B,W,W,W,O,W,G,W,G,R,G,G,G,G,G,G,W,R,R,R,R,R,W,R,R,O,O,B,O,O,O,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,R
-60.959003, 39.879883, 16,state, 0, 19, 77, 1761,W,W,B,G,W,W,G,W,G,Y,G,R,Y,G,G,Y,G,G,W,R,R,R,R,R,W,R,R,B,O,G,O,O,O,O,O,O,B,Y,Y,B,Y,Y,W,Y,Y,O,B,B,W,B,B,O,B,R
-70.527054, 25.739649, 16,state, 0, 27, 78, 1762,W,W,B,G,W,W,G,W,G,Y,G,R,Y,G,G,R,R,R,W,R,O,R,R,B,W,R,B,Y,O,G,G,O,O,G,O,O,Y,Y,Y,Y,Y,Y,B,B,W,O,O,B,W,B,B,O,B,R
-69.36953, 20.956497, 16,state, 0, 24, 79, 1763,O,W,B,W,W,W,O,W,G,W,G,R,G,G,G,G,R,R,W,R,O,R,R,B,W,R,B,G,G,Y,O,O,O,O,O,G,Y,Y,Y,Y,Y,Y,R,B,W,Y,O,B,Y,B,B,B,B,R
-65.364716, 20.683613, 16,state, 0, 22, 80, 1764,O,W,B,W,W,W,O,W,G,W,G,R,G,G,G,G,O,O,W,R,R,R,R,R,W,R,G,B,G,Y,O,O,O,Y,O,G,R,Y,Y,B,Y,Y,W,Y,Y,O,B,B,Y,B,B,B,B,R
-68.293465, 28.888435, 16,state, 0, 24, 81, 1765,W,W,B,G,W,W,G,W,G,R,G,R,B,G,G,W,O,O,W,R,R,R,R,R,W,R,G,Y,O,G,G,O,O,B,O,Y,O,Y,Y,Y,Y,Y,B,Y,Y,O,B,B,W,B,B,O,B,R
-70.754074, 24.182465, 16,state, 0, 24, 82, 1766,W,W,B,G,W,W,G,W,G,R,G,R,B,G,G,G,R,R,W,R,O,R,R,B,W,R,B,W,O,G,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,O,Y,B,B,G,Y,W,B,B,O,B,R
-69.659294, 22.545906, 16,state, 0, 26, 83, 1767,B,W,B,W,W,W,O,W,G,W,G,R,G,G,G,G,R,R,W,R,O,R,R,B,W,R,B,O,O,W,O,O,O,Y,O,G,R,Y,Y,B,Y,Y,G,Y,B,Y,G,Y,Y,B,B,O,B,R
-63.979195, 21.95465, 16,state, 0, 25, 84, 1768,B,W,B,W,W,W,O,W,G,W,G,R,G,G,G,O,O,Y,W,R,R,R,R,R,W,R,G,Y,O,W,G,O,O,Y,O,G,G,B,R,Y,Y,Y,B,Y,Y,O,B,B,Y,B,B,O,B,R
-67.14894, 30.249487, 16,state, 0, 24, 85, 1769,W,W,B,G,W,W,O,W,G,G,G,R,Y,G,G,B,O,Y,W,R,R,R,R,R,W,R,G,W,O,G,O,O,O,Y,G,Y,O,B,R,Y,Y,Y,O,Y,Y,B,B,B,W,B,B,O,B,R
-69.16157, 24.76885, 16,state, 0, 28, 86, 1770,W,W,B,G,W,W,O,W,G,G,G,R,Y,G,G,G,R,R,W,R,B,R,R,B,W,R,B,B,O,G,O,O,O,Y,G,Y,R,Y,Y,B,Y,Y,O,Y,O,Y,O,W,W,B,B,O,B,R
-68.17215, 22.58814, 16,state, 0, 27, 87, 1771,Y,W,B,W,W,W,O,W,G,W,G,R,G,G,G,O,R,R,W,R,B,R,R,B,W,R,B,Y,O,B,G,O,O,Y,O,G,G,Y,Y,Y,Y,Y,G,Y,O,R,O,W,B,B,B,O,B,R
-62.24047, 21.561544, 16,state, 0, 20, 88, 1772,Y,W,B,W,W,W,O,W,G,W,G,R,G,G,G,Y,G,Y,W,R,R,R,R,R,W,R,O,W,O,B,O,O,O,R,O,G,G,Y,G,Y,Y,Y,O,Y,Y,B,B,B,B,B,B,O,B,R
-65.3138, 32.288742, 16,state, 0, 23, 89, 1773,W,W,B,G,W,W,Y,W,G,G,G,R,Y,G,G,O,G,Y,W,R,R,R,R,R,W,R,O,B,O,G,O,O,O,W,O,R,B,Y,G,B,Y,Y,O,Y,Y,Y,B,B,W,B,B,O,B,R
-69.81993, 26.071825, 16,state, 0, 27, 90, 1774,W,W,B,G,W,W,Y,W,G,G,G,R,Y,G,G,O,R,R,W,R,Y,R,R,B,W,R,B,O,O,G,G,O,O,Y,O,R,G,Y,Y,Y,Y,Y,B,B,O,W,O,B,W,B,B,O,B,R
-68.54155, 20.812164, 16,state, 0, 25, 91, 1775,W,W,B,W,W,W,O,W,G,W,G,R,G,G,G,Y,R,R,W,R,Y,R,R,B,W,R,B,Y,G,O,O,O,O,R,O,G,G,Y,Y,Y,Y,Y,O,B,O,G,O,B,Y,B,B,B,B,R
-65.98568, 20.317448, 16,state, 0, 22, 92, 1776,W,W,B,W,W,W,O,W,G,W,G,R,G,G,G,Y,O,R,W,R,R,R,R,R,W,R,Y,B,G,O,O,O,O,G,O,G,O,Y,G,B,Y,Y,O,Y,Y,Y,B,B,Y,B,B,B,B,R
-66.80741, 16.204676, 16,state, 0, 26, 93, 1777,B,W,G,W,W,W,W,W,O,O,O,G,G,G,G,Y,O,R,R,R,R,G,R,R,W,R,Y,B,G,R,O,O,B,G,O,B,O,Y,G,B,Y,Y,O,Y,Y,Y,B,B,Y,B,B,W,R,W
-73.067764, 32.51096, 16,state, 0, 26, 94, 1778,O,W,G,G,W,W,Y,W,O,O,O,G,B,G,G,O,O,R,R,R,R,G,R,R,W,R,Y,R,B,B,G,O,O,B,O,G,Y,Y,G,Y,Y,Y,W,Y,Y,B,B,B,W,B,B,W,R,W
-76.2991, 23.670889, 16,state, 0, 28, 95, 1779,O,W,G,G,W,W,Y,W,O,O,O,G,B,G,G,Y,R,R,R,R,B,G,R,B,W,R,B,O,B,B,O,O,O,R,O,G,G,Y,Y,Y,Y,Y,Y,Y,W,B,G,R,W,B,B,W,R,W
-76.268616, 17.627645, 16,state, 0, 27, 96, 1780,B,W,G,W,W,W,W,W,O,O,O,G,G,G,G,Y,R,R,R,R,B,G,R,B,W,R,B,R,O,O,O,O,B,G,O,B,O,Y,Y,B,Y,Y,Y,Y,W,G,G,R,Y,B,B,Y,R,W
-62.95347, 13.912252, 16,state, 0, 22, 97, 1781,B,W,G,W,W,W,W,W,O,O,O,G,G,G,G,R,O,G,R,R,R,G,R,R,W,R,Y,R,O,O,G,O,B,G,O,B,Y,B,O,Y,Y,Y,W,Y,Y,B,B,B,Y,B,B,Y,R,W
-72.64499, 34.052998, 16,state, 0, 25, 98, 1782,O,W,G,G,W,W,R,W,O,Y,O,G,Y,G,G,W,O,G,R,R,R,G,R,R,W,R,Y,O,B,B,O,O,O,R,G,G,B,B,O,Y,Y,Y,Y,Y,Y,B,B,B,W,B,B,W,R,W
-77.71644, 23.848038, 16,state, 0, 32, 99, 1783,O,W,G,G,W,W,R,W,O,Y,O,G,Y,G,G,Y,R,R,R,R,B,G,R,B,W,R,B,W,B,B,O,O,O,G,G,G,O,Y,Y,B,Y,Y,B,Y,Y,R,O,O,W,B,B,W,R,W
-73.64322, 9.491593, 16,state, 0, 24, 100, 1784,R,W,G,W,W,W,W,W,O,O,O,G,G,G,G,R,R,R,R,R,B,G,R,B,W,R,B,G,O,W,G,O,B,G,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,B,R,W
-39.535988, 11.441707, 16,state, 0, 12, 101, 1785,R,W,G,W,W,W,W,W,O,O,O,G,G,G,G,G,G,G,R,R,R,G,R,R,W,R,R,O,O,W,O,O,B,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,W
-60.223682, 35.376324, 16,state, 0, 22, 102, 1786,O,W,G,G,W,W,G,W,O,Y,O,G,Y,G,G,Y,G,G,R,R,R,G,R,R,W,R,R,W,B,B,O,O,O,O,O,O,B,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,R,W
-74.250175, 25.554905, 16,state, 0, 30, 103, 1787,O,W,G,G,W,W,G,W,O,Y,O,G,Y,G,G,R,R,R,R,R,R,G,R,B,W,R,B,Y,B,B,G,O,O,G,O,O,Y,Y,Y,Y,Y,Y,B,B,B,O,O,W,W,B,B,W,R,W
-72.14845, 19.068035, 16,state, 0, 25, 104, 1788,O,W,G,W,W,W,W,W,O,O,O,G,G,G,G,G,R,R,R,R,R,G,R,B,W,R,B,G,G,Y,O,O,B,O,O,B,Y,Y,Y,Y,Y,Y,R,B,B,Y,O,W,Y,B,B,B,R,W
-64.78678, 16.81636, 16,state, 0, 23, 105, 1789,O,W,G,W,W,W,W,W,O,O,O,G,G,G,G,G,O,O,R,R,R,G,R,R,W,R,G,W,G,Y,O,O,B,Y,O,B,R,Y,Y,B,Y,Y,B,Y,Y,R,B,B,Y,B,B,B,R,W
-71.08468, 30.77263, 16,state, 0, 27, 106, 1790,O,W,G,G,W,W,G,W,O,R,O,G,B,G,G,B,O,O,R,R,R,G,R,R,W,R,G,Y,B,B,G,O,O,W,O,Y,R,Y,Y,Y,Y,Y,B,Y,Y,O,B,B,W,B,B,W,R,W
-74.690254, 23.737108, 16,state, 0, 28, 107, 1791,O,W,G,G,W,W,G,W,O,R,O,G,B,G,G,G,R,R,R,R,O,G,R,B,W,R,B,B,B,B,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,R,Y,B,W,G,Y,W,B,B,W,R,W
-74.69285, 18.905432, 16,state, 0, 26, 108, 1792,W,W,G,W,W,W,W,W,O,O,O,G,G,G,G,G,R,R,R,R,O,G,R,B,W,R,B,O,O,B,O,O,B,Y,O,B,R,Y,Y,B,Y,Y,G,Y,B,Y,G,Y,Y,B,B,R,R,W
-62.32818, 15.940982, 16,state, 0, 25, 109, 1793,W,W,G,W,W,W,W,W,O,O,O,G,G,G,G,O,O,Y,R,R,R,G,R,R,W,R,G,Y,O,B,G,O,B,Y,O,B,G,B,R,Y,Y,Y,B,Y,Y,O,B,B,Y,B,B,R,R,W
-60.376316, 15.062062, 16,state, 0, 27, 110, 1794,G,W,O,W,W,W,W,W,W,B,B,B,G,G,G,O,O,Y,G,R,R,O,R,R,O,R,G,Y,O,W,G,O,R,Y,O,R,G,B,R,Y,Y,Y,B,Y,Y,O,B,B,Y,B,B,R,G,W
-69.39618, 33.51359, 16,state, 0, 29, 111, 1795,B,W,O,G,W,W,O,W,W,G,B,B,Y,G,G,B,O,Y,G,R,R,O,R,R,O,R,G,W,R,R,O,O,O,Y,G,Y,O,B,R,Y,Y,Y,R,Y,Y,G,B,B,W,B,B,W,G,W
-74.5345, 28.593655, 16,state, 0, 32, 112, 1796,B,W,O,G,W,W,O,W,W,G,B,B,Y,G,G,G,R,R,G,R,G,O,R,B,O,R,B,B,R,R,O,O,O,Y,G,Y,R,Y,Y,B,Y,Y,O,Y,R,Y,O,W,W,B,B,W,G,W
-70.80928, 15.570337, 16,state, 0, 29, 113, 1797,Y,W,O,W,W,W,W,W,W,B,B,B,G,G,G,O,R,R,G,R,G,O,R,B,O,R,B,Y,O,B,G,O,R,Y,O,R,G,Y,Y,Y,Y,Y,G,Y,R,R,O,W,B,B,B,O,G,W
