x,y,line,cp,algo,difference,age,id,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
4.6766624, -10.152381, 3,state, 1, 21, 84, 365,B,B,G,W,W,Y,W,W,G,O,O,R,G,G,G,G,G,G,W,R,R,R,R,G,W,R,R,O,O,Y,O,O,B,O,O,B,Y,Y,Y,Y,Y,W,Y,Y,B,B,B,W,B,B,W,R,R,O
-13.848655, -13.903854, 3,state, 1, 24, 85, 366,B,B,R,W,W,G,W,W,G,O,O,Y,G,G,W,G,G,B,W,R,W,R,R,R,R,G,R,O,O,Y,O,O,B,O,O,B,Y,Y,W,Y,Y,W,Y,Y,O,B,B,G,B,B,Y,R,R,G
-16.741596, -22.98229, 3,state, 1, 20, 86, 367,W,W,B,W,W,B,G,G,R,R,R,W,G,G,W,G,G,B,R,R,W,R,R,R,G,G,R,O,O,O,O,O,O,O,O,Y,Y,Y,W,Y,Y,W,Y,Y,O,B,B,G,B,B,Y,B,B,Y
11.893073, -9.0604515, 3,state, 1, 16, 87, 368,W,W,W,W,W,W,G,G,O,R,R,G,G,G,Y,G,G,Y,R,G,G,R,R,R,W,R,R,O,O,O,O,O,O,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,B,B,B
11.066597, -6.19388, 3,state, 1, 22, 88, 369,W,W,O,W,W,G,W,W,G,O,O,Y,G,G,Y,G,G,Y,G,G,G,R,R,R,R,R,R,O,O,B,O,O,B,O,O,B,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,R,R,W
-2.6043196, -15.648125, 3,state, 1, 12, 89, 370,W,W,W,W,W,W,W,W,W,O,O,O,G,G,G,G,G,G,G,R,R,G,R,R,G,R,R,O,O,B,O,O,B,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,R
-8.317316, -10.868442, 3,end, 1, 0, 90, 371,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
17.16083, 34.123535, 4,start, 0, 42, 0, 372,B,G,Y,G,W,O,Y,B,R,R,W,W,G,G,B,Y,R,O,R,B,W,G,R,R,G,Y,Y,B,Y,R,O,O,W,G,R,B,O,Y,B,W,Y,W,W,O,O,O,B,G,O,B,R,W,Y,G
17.280092, 33.761616, 4,state, 0, 43, 1, 373,B,G,Y,G,W,O,Y,B,R,R,W,W,G,G,B,Y,R,W,R,B,O,G,R,B,G,Y,G,Y,Y,R,R,O,W,O,R,B,B,W,O,Y,Y,O,O,W,W,G,O,B,O,B,R,W,Y,G
17.535654, 32.962917, 4,state, 0, 41, 2, 374,B,G,Y,G,W,O,O,R,B,Y,G,R,R,G,W,W,B,W,R,B,O,G,R,B,Y,B,R,Y,Y,R,R,O,W,O,W,B,G,Y,G,Y,Y,O,O,W,W,G,O,B,O,B,R,W,Y,G
17.67935, 32.440277, 4,state, 0, 44, 3, 375,B,G,Y,G,W,O,O,R,B,Y,G,R,R,G,W,R,B,O,R,B,G,G,R,O,Y,B,B,W,Y,R,B,O,W,W,W,B,G,O,W,Y,Y,W,G,Y,O,O,R,Y,O,B,R,W,Y,G
15.86137, 13.705779, 4,state, 0, 44, 4, 376,B,R,O,O,W,G,Y,G,B,G,Y,W,R,G,W,R,B,O,B,B,G,W,R,O,R,B,B,W,Y,Y,B,O,G,W,W,R,G,O,W,Y,Y,W,G,Y,O,O,R,Y,O,B,R,R,G,Y
15.474625, 13.319885, 4,state, 0, 42, 5, 377,B,R,O,O,W,G,W,W,R,R,R,G,B,G,Y,O,W,W,B,B,G,W,R,O,Y,G,B,W,Y,Y,B,O,G,W,O,G,B,B,R,Y,Y,W,G,Y,O,O,R,Y,O,B,R,R,G,Y
21.544487, -17.850649, 4,state, 0, 40, 6, 378,B,R,G,O,W,Y,W,W,W,R,R,R,B,G,W,O,W,O,Y,W,B,G,R,B,B,O,G,W,Y,Y,B,O,G,W,O,G,B,B,Y,Y,Y,R,G,Y,Y,O,R,O,O,B,G,R,G,R
21.555548, -17.833132, 4,state, 0, 37, 7, 379,W,O,B,W,W,R,W,Y,G,B,G,Y,B,G,W,O,W,O,R,W,B,G,R,B,R,O,G,W,Y,R,B,O,R,W,O,R,B,B,Y,Y,Y,R,G,Y,Y,O,R,O,O,B,G,G,G,Y
15.662394, 12.685024, 4,state, 0, 37, 8, 380,W,O,O,W,W,G,W,Y,Y,B,G,B,B,G,R,O,W,G,B,B,G,W,R,O,R,G,R,W,Y,R,B,O,R,W,O,R,B,B,Y,Y,Y,W,G,Y,O,O,R,Y,O,B,R,G,G,Y
16.35373, 12.264887, 4,state, 0, 39, 9, 381,W,O,O,W,W,G,Y,B,B,G,W,O,R,G,B,B,G,B,B,B,G,W,R,O,W,O,R,W,Y,R,B,O,R,R,G,R,Y,Y,W,Y,Y,W,G,Y,O,O,R,Y,O,B,R,G,G,Y
17.4065, 11.170337, 4,state, 0, 38, 10, 382,W,O,O,W,W,G,Y,B,B,G,W,O,R,G,B,R,O,G,B,B,O,W,R,R,W,O,Y,B,Y,R,G,O,R,B,G,R,W,W,O,Y,Y,Y,Y,Y,G,R,B,W,O,B,R,G,G,Y
17.719246, 10.391915, 4,state, 0, 38, 11, 383,W,O,W,W,W,R,Y,B,Y,G,W,O,R,G,G,R,O,B,O,R,Y,B,R,O,B,W,W,B,Y,R,G,O,R,B,G,R,W,W,O,Y,Y,B,Y,Y,G,R,B,O,O,B,Y,G,G,G
18.283564, 10.440546, 4,state, 0, 38, 12, 384,Y,W,W,B,W,O,Y,R,W,B,B,O,R,G,G,R,O,B,G,R,Y,G,R,O,G,W,W,B,Y,G,G,O,W,B,G,O,W,W,O,Y,Y,B,Y,Y,G,R,B,O,O,B,Y,R,R,R
18.23978, 11.066331, 4,state, 0, 39, 13, 385,Y,W,O,B,W,G,Y,R,B,B,B,O,R,G,B,R,O,G,G,G,G,W,R,R,W,O,Y,B,Y,G,G,O,W,B,G,O,W,W,O,Y,Y,Y,Y,Y,R,R,B,W,O,B,O,R,R,W
1.8098236, 24.731367, 4,state, 0, 36, 14, 386,Y,W,O,B,W,G,O,W,W,G,O,R,B,G,R,O,B,B,G,G,G,W,R,R,B,G,O,B,Y,G,G,O,W,W,O,Y,B,R,Y,Y,Y,Y,Y,Y,R,R,B,W,O,B,O,R,R,W
1.7490436, 24.755089, 4,state, 0, 38, 15, 387,R,W,O,O,W,G,R,W,W,Y,O,R,B,G,R,O,B,B,G,G,G,W,R,R,B,G,O,W,G,B,O,O,Y,Y,W,G,G,R,Y,B,Y,Y,O,Y,R,B,B,W,Y,B,O,Y,R,W
-9.622483, 27.746702, 4,state, 0, 35, 16, 388,O,G,W,W,W,W,R,O,R,B,Y,G,B,G,R,O,B,B,R,G,G,O,R,R,Y,G,O,W,G,W,O,O,R,Y,W,Y,G,R,Y,B,Y,Y,O,Y,R,B,B,W,Y,B,O,G,W,B
-10.087063, 27.907858, 4,state, 0, 35, 17, 389,B,G,W,B,W,W,O,O,R,G,Y,G,B,G,R,O,B,B,R,G,G,O,R,R,Y,G,O,W,R,Y,G,O,W,W,O,Y,B,R,Y,Y,Y,Y,G,Y,R,O,B,W,W,B,O,R,W,B
-11.070138, 28.3465, 4,state, 0, 34, 18, 390,B,G,W,B,W,W,W,O,Y,O,B,G,B,G,Y,B,R,G,R,G,G,O,R,R,O,O,R,W,R,Y,G,O,W,Y,R,B,O,G,Y,Y,Y,Y,G,Y,R,O,B,W,W,B,O,R,W,B
-11.514237, 29.17385, 4,state, 0, 41, 19, 391,B,G,G,B,W,Y,W,O,G,O,B,Y,B,G,Y,B,R,R,O,O,R,O,R,G,R,R,G,W,R,Y,G,O,W,Y,R,B,O,G,W,Y,Y,O,G,Y,B,O,B,W,W,B,W,R,W,Y
-12.0051565, 29.132011, 4,state, 0, 39, 20, 392,W,B,B,O,W,G,G,Y,G,R,O,O,B,G,Y,B,R,R,R,O,R,W,R,G,Y,R,G,W,R,O,G,O,B,Y,R,Y,O,G,W,Y,Y,O,G,Y,B,O,B,W,W,B,W,B,W,Y
-12.20423, 28.09603, 4,state, 0, 33, 21, 393,W,B,W,O,W,W,G,Y,Y,R,O,B,B,G,G,B,R,G,R,G,G,O,R,R,R,W,Y,W,R,O,G,O,B,Y,R,Y,O,G,O,Y,Y,Y,G,Y,R,O,B,W,W,B,O,B,W,B
-13.1294365, 27.184052, 4,state, 0, 31, 22, 394,W,B,W,O,W,W,O,G,O,G,R,B,G,G,B,B,O,R,R,G,G,O,R,R,Y,R,Y,W,R,O,G,O,B,R,W,Y,Y,Y,G,Y,Y,Y,G,Y,R,O,B,W,W,B,O,B,W,B
-15.124164, 27.832638, 4,state, 0, 36, 23, 395,Y,B,W,Y,W,W,G,G,O,O,R,B,W,G,B,B,O,R,R,G,G,O,R,R,Y,R,Y,Y,W,R,B,O,G,O,R,W,W,Y,G,O,Y,Y,O,Y,R,G,B,W,G,B,O,B,W,B
-17.003273, 28.631838, 4,state, 0, 37, 24, 396,W,W,O,B,W,G,Y,Y,G,R,G,W,W,G,B,B,O,R,B,G,G,R,R,R,O,R,Y,Y,W,B,B,O,W,O,R,B,W,Y,G,O,Y,Y,O,Y,R,G,B,W,G,B,O,R,O,Y
-16.978266, 28.618189, 4,state, 0, 35, 25, 397,W,W,O,B,W,G,G,Y,W,R,O,B,B,G,W,W,G,R,B,G,G,R,R,R,O,R,B,Y,W,B,B,O,W,O,R,Y,G,Y,Y,O,Y,Y,O,Y,R,G,B,W,G,B,O,R,O,Y
-15.118743, 27.756735, 4,state, 0, 33, 26, 398,G,B,W,Y,W,W,W,G,O,O,R,B,B,G,W,W,G,R,R,G,G,O,R,R,Y,R,B,Y,W,R,B,O,O,O,R,B,G,Y,Y,O,Y,Y,O,Y,R,G,B,W,G,B,O,Y,W,B
-13.348654, 26.603413, 4,checkpoint, 0, 30, 27, 399,G,B,W,O,W,W,O,G,O,G,R,B,G,G,W,Y,G,R,R,G,G,O,R,R,Y,R,B,B,R,O,O,O,B,R,W,Y,G,Y,Y,Y,Y,Y,W,Y,R,O,B,W,B,B,O,W,W,B
0.63836724, 21.430962, 4,state, 0, 33, 28, 400,O,O,G,G,W,B,O,W,W,Y,O,R,G,G,W,Y,G,R,W,G,G,W,R,R,B,R,B,B,R,G,O,O,R,R,W,B,G,Y,Y,Y,Y,Y,W,Y,R,O,B,W,B,B,O,Y,B,O
0.90974194, 21.601877, 4,state, 0, 34, 29, 401,Y,O,G,G,W,B,Y,W,W,G,O,R,Y,G,W,W,G,R,W,G,G,W,R,R,B,R,B,G,R,B,R,O,W,B,O,R,O,Y,Y,B,Y,Y,Y,Y,R,O,B,W,G,B,O,O,B,O
-13.304016, 25.709719, 4,state, 0, 32, 30, 402,G,B,W,O,W,W,Y,G,Y,B,W,R,Y,G,W,W,G,R,R,G,G,O,R,R,G,R,B,G,R,O,R,O,B,B,O,O,O,Y,Y,B,Y,Y,Y,Y,R,O,B,W,G,B,O,W,W,B
-13.850298, 25.105473, 4,state, 0, 29, 31, 403,O,B,W,G,W,W,W,G,Y,G,W,R,O,G,W,Y,G,R,R,G,G,O,R,R,G,R,B,B,R,G,O,O,R,O,B,O,B,Y,Y,Y,Y,Y,W,Y,R,O,B,W,B,B,O,Y,W,B
-15.618909, 23.76647, 4,state, 0, 33, 32, 404,O,B,R,G,W,W,W,G,R,G,W,Y,O,G,Y,Y,G,R,G,O,R,R,R,G,B,R,G,B,R,G,O,O,R,O,B,O,B,Y,W,Y,Y,O,W,Y,B,O,B,W,B,B,W,Y,W,Y
-16.531494, 23.102484, 4,state, 0, 34, 33, 405,G,O,R,G,W,W,W,G,R,G,W,Y,O,G,Y,Y,G,R,B,Y,W,R,R,G,B,R,G,O,B,R,O,O,R,O,B,O,B,Y,W,Y,Y,O,G,R,B,Y,B,O,W,B,B,Y,W,W
-16.569427, 23.053078, 4,state, 0, 35, 34, 406,R,G,W,W,W,G,R,O,G,W,W,Y,O,G,Y,Y,G,R,O,Y,W,R,R,G,R,R,G,O,B,B,O,O,R,O,B,B,B,Y,W,Y,Y,O,G,R,B,Y,B,O,W,B,B,Y,W,G
-15.690229, 23.646341, 4,state, 0, 35, 35, 407,O,B,B,W,W,G,R,O,G,W,W,Y,O,G,Y,Y,G,R,R,G,W,R,R,G,R,R,G,B,R,G,O,O,R,O,B,B,B,Y,W,Y,Y,O,W,Y,O,O,B,G,B,B,W,Y,W,Y
-0.6372975, 20.27114, 4,state, 0, 30, 36, 408,O,B,G,W,W,W,R,O,Y,W,W,B,O,G,G,Y,G,G,W,G,G,G,R,R,R,R,R,B,R,G,O,O,R,O,B,B,B,Y,Y,Y,Y,Y,W,Y,R,O,B,W,B,B,O,Y,W,O
13.47804, -16.315512, 4,state, 0, 29, 37, 409,G,W,Y,B,W,O,O,W,R,G,R,B,O,G,G,Y,G,G,B,G,G,W,R,R,W,R,R,B,R,O,O,O,W,O,B,Y,B,Y,Y,Y,Y,Y,W,Y,R,O,B,W,B,B,O,W,G,R
14.548414, -17.028822, 4,state, 0, 32, 38, 410,B,R,O,B,W,O,O,W,R,G,R,B,O,G,G,Y,G,G,G,W,Y,W,R,R,W,R,R,R,Y,W,O,O,W,O,B,Y,B,Y,Y,Y,Y,Y,G,G,B,W,O,R,B,B,G,O,B,W
14.742401, -17.166264, 4,state, 0, 33, 39, 411,O,B,B,W,W,R,R,O,O,W,W,G,O,G,G,Y,G,G,O,W,Y,B,R,R,W,R,R,R,Y,G,O,O,R,O,B,B,B,Y,Y,Y,Y,Y,G,G,B,W,O,R,B,B,G,Y,W,W
12.55799, -16.109879, 4,state, 0, 30, 40, 412,O,W,Y,W,W,R,R,O,O,W,W,G,O,G,G,Y,G,G,B,G,G,B,R,R,W,R,R,O,B,B,O,O,R,O,B,B,B,Y,Y,Y,Y,Y,G,Y,R,Y,B,W,W,B,O,W,G,R
11.457992, -15.738095, 4,state, 0, 29, 41, 413,O,O,R,R,W,W,Y,W,O,R,G,W,O,G,G,Y,G,G,B,G,G,R,R,R,B,R,R,O,B,W,O,O,B,O,B,B,B,Y,Y,Y,Y,Y,G,Y,R,Y,B,W,W,B,O,G,W,W
11.4821825, -19.260645, 4,state, 0, 31, 42, 414,R,Y,G,R,W,W,Y,W,O,R,G,W,O,G,G,Y,G,G,O,B,W,R,R,R,B,R,R,B,G,G,O,O,B,O,B,B,B,Y,Y,Y,Y,Y,R,O,O,W,W,G,O,B,W,W,B,Y
12.741092, -18.789316, 4,state, 0, 33, 43, 415,O,W,Y,W,W,R,G,Y,R,Y,B,W,O,G,G,Y,G,G,B,B,W,B,R,R,G,R,R,B,G,B,O,O,R,O,B,O,B,Y,Y,Y,Y,Y,R,O,O,W,W,G,O,B,W,W,G,R
14.115523, -18.771717, 4,state, 0, 32, 44, 416,B,G,B,W,W,R,G,Y,R,Y,B,W,O,G,G,Y,G,G,O,W,Y,B,R,R,G,R,R,O,O,R,O,O,R,O,B,O,B,Y,Y,Y,Y,Y,W,B,B,G,W,R,W,B,G,W,O,W
14.109517, -19.1945, 4,state, 0, 31, 45, 417,B,R,R,G,W,Y,B,W,G,R,R,O,O,G,G,Y,G,G,W,W,Y,B,R,R,Y,R,R,O,O,W,O,O,O,O,B,W,B,Y,Y,Y,Y,Y,W,B,B,G,W,R,W,B,G,O,B,G
12.927477, -19.40225, 4,state, 0, 31, 46, 418,W,W,Y,G,W,Y,B,W,G,R,R,O,O,G,G,Y,G,G,B,B,W,B,R,R,Y,R,R,B,R,R,O,O,O,O,B,W,B,Y,Y,Y,Y,Y,W,O,O,O,W,G,B,B,W,G,G,R
11.491159, -19.403446, 4,state, 0, 28, 47, 419,Y,Y,G,W,W,W,W,G,B,R,O,W,O,G,G,Y,G,G,O,B,W,R,R,R,R,R,R,B,R,R,O,O,G,O,B,G,B,Y,Y,Y,Y,Y,W,O,O,O,W,G,B,B,W,B,B,Y
10.981125, -15.513966, 4,state, 0, 22, 48, 420,O,O,W,W,W,W,W,G,B,R,O,W,O,G,G,Y,G,G,B,R,R,R,R,R,R,R,R,O,B,W,O,O,G,O,B,G,B,Y,Y,Y,Y,Y,G,Y,Y,Y,B,B,W,B,B,G,W,O
-0.058005262, 0.49049044, 4,state, 0, 23, 49, 421,R,O,W,O,W,W,Y,G,B,B,O,W,Y,G,G,G,G,G,B,R,R,R,R,R,R,R,R,W,G,G,B,O,B,O,O,O,Y,Y,Y,W,Y,Y,G,Y,Y,O,B,B,W,B,B,W,W,O
-1.382309, -1.1096787, 4,state, 0, 24, 50, 422,Y,O,R,G,W,O,B,W,W,R,R,B,Y,G,G,G,G,G,W,R,R,W,R,R,O,R,R,W,G,B,B,O,O,O,O,W,Y,Y,Y,W,Y,Y,G,Y,Y,O,B,B,W,B,B,O,B,G
-2.4930558, -1.8646909, 4,state, 0, 23, 51, 423,O,O,R,W,W,O,O,W,W,Y,R,B,G,G,G,B,G,G,W,R,R,W,R,R,O,R,R,O,B,W,O,O,G,W,O,B,R,Y,Y,Y,Y,Y,G,Y,Y,Y,B,B,W,B,B,G,B,G
-3.649542, -1.860569, 4,state, 0, 23, 52, 424,O,W,O,W,W,O,W,O,R,O,W,W,G,G,G,B,G,G,G,R,R,B,R,R,G,R,R,O,B,Y,O,O,R,W,O,B,R,Y,Y,Y,Y,Y,G,Y,Y,Y,B,B,W,B,B,B,G,W
-12.53668, 1.4862555, 4,state, 0, 27, 53, 425,R,W,O,Y,W,O,G,O,R,Y,W,W,W,G,G,B,G,G,G,R,R,B,R,R,G,R,R,B,O,W,R,O,O,Y,B,O,O,Y,Y,W,Y,Y,W,Y,Y,O,B,B,G,B,B,B,G,W
21.942822, 2.6003249, 4,state, 0, 30, 54, 426,R,W,O,Y,W,O,Y,B,O,B,W,Y,G,G,W,G,G,W,G,R,R,B,R,R,G,O,R,B,O,W,R,O,O,Y,Y,O,R,R,G,W,Y,Y,W,Y,Y,O,B,B,G,B,B,B,G,W
23.540438, 2.8884926, 4,state, 0, 31, 55, 427,Y,Y,R,B,W,W,O,O,O,G,B,G,G,G,W,G,G,W,B,R,R,G,R,R,W,O,R,B,O,B,R,O,W,Y,Y,Y,R,R,G,W,Y,Y,W,Y,Y,O,B,B,G,B,B,O,O,W
-15.144014, 1.5237212, 4,state, 0, 23, 56, 428,Y,Y,R,B,W,W,W,O,R,G,W,W,B,G,G,G,G,G,B,R,R,G,R,R,G,R,R,B,O,B,R,O,W,O,O,O,Y,Y,Y,W,Y,Y,W,Y,Y,O,B,B,G,B,B,O,O,W
-13.155703, 0.79223776, 4,state, 0, 22, 57, 429,R,W,R,Y,W,O,Y,B,W,B,W,O,B,G,G,G,G,G,W,R,R,W,R,R,G,R,R,B,O,W,R,O,O,O,O,O,Y,Y,Y,W,Y,Y,W,Y,Y,O,B,B,G,B,B,B,G,G
-3.7439928, -3.077968, 4,state, 0, 18, 58, 430,Y,W,R,W,W,O,W,B,W,O,W,O,G,G,G,B,G,G,W,R,R,W,R,R,G,R,R,O,O,O,O,O,R,W,O,B,R,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G
-5.456871, -4.7323027, 4,state, 0, 19, 59, 431,R,O,W,W,W,B,Y,W,W,O,R,B,G,G,G,B,G,G,O,R,R,W,R,R,O,R,R,O,O,G,O,O,G,W,O,G,R,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,G
23.729538, -6.9254394, 4,state, 0, 24, 60, 432,R,O,W,W,W,B,Y,Y,R,G,G,B,G,G,G,B,R,O,O,R,R,W,R,R,W,O,G,O,O,G,O,O,G,O,R,R,W,W,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,G
24.415066, -8.398746, 4,state, 0, 26, 61, 433,Y,W,R,Y,W,O,R,B,W,W,W,O,G,G,G,B,R,O,W,R,R,W,R,R,G,O,G,O,O,G,O,O,G,O,R,B,W,W,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,G,G
26.057657, -8.359437, 4,state, 0, 25, 62, 434,Y,W,R,Y,W,O,Y,W,W,O,R,B,G,G,G,O,W,W,W,R,R,W,R,R,O,R,B,O,O,G,O,O,G,G,O,G,W,B,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,G,G
24.98482, -10.279294, 4,state, 0, 23, 63, 435,Y,Y,Y,W,W,W,W,O,R,O,W,W,G,G,G,O,W,W,R,R,R,G,R,R,G,R,B,O,O,O,O,O,R,G,O,B,W,B,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G
24.903624, -10.219832, 4,state, 0, 25, 64, 436,Y,Y,Y,W,W,W,R,B,W,W,W,O,G,G,G,W,W,O,R,R,R,G,R,R,G,O,B,O,O,O,O,O,R,G,R,B,R,O,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G
25.056084, -3.8323612, 4,state, 0, 23, 65, 437,W,B,R,W,W,W,Y,Y,Y,G,G,G,G,G,G,W,W,O,B,R,R,R,R,R,O,O,B,O,O,G,O,O,G,G,R,R,R,O,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,W
26.534452, 1.8092107, 4,state, 0, 22, 66, 438,W,B,R,W,W,W,O,O,B,G,G,O,G,G,W,G,G,W,B,R,R,R,R,R,W,O,R,O,O,G,O,O,G,Y,Y,Y,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,W
35.155857, 8.134206, 4,state, 0, 23, 67, 439,W,B,O,W,W,W,O,O,W,G,G,G,G,G,Y,G,G,Y,W,R,B,O,R,R,R,R,R,O,O,G,O,O,G,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,O,W,B
39.059208, 6.2830057, 4,state, 0, 28, 68, 440,O,W,W,O,W,B,W,W,O,R,O,W,G,G,Y,G,G,Y,O,R,B,W,R,R,B,R,R,O,O,G,O,O,G,Y,Y,G,R,R,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,Y,G,G
36.082806, -1.8644559, 4,state, 0, 24, 69, 441,O,W,R,O,W,W,W,W,G,R,O,W,G,G,B,G,G,O,B,R,R,R,R,R,O,W,B,O,O,G,O,O,G,Y,Y,G,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,W
29.288189, 1.8113166, 4,state, 0, 20, 70, 442,R,W,G,W,W,W,O,O,W,G,G,G,G,G,B,G,G,O,W,R,R,O,R,R,R,W,B,O,O,W,O,O,G,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,O
-1.4638047, -11.784745, 4,checkpoint, 0, 14, 71, 443,R,W,G,W,W,W,R,W,B,G,B,O,G,G,G,G,G,G,W,R,R,O,R,R,W,R,R,O,O,W,O,O,G,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,O
-4.029336, -8.897077, 4,state, 0, 14, 72, 444,B,W,R,W,W,W,G,W,R,O,R,B,G,G,G,G,G,G,W,R,R,G,R,R,W,R,R,O,O,W,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,G
2.654579, -18.53982, 4,state, 0, 21, 73, 445,W,R,R,W,W,W,G,W,R,O,R,B,G,G,G,G,G,G,Y,Y,Y,G,R,R,W,R,R,B,W,R,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,W,O,O,O,B,B,B,B,B,G,B,B
2.3457608, -16.260311, 4,state, 0, 22, 74, 446,G,W,W,W,W,R,R,W,R,W,G,Y,G,G,G,G,G,G,G,Y,Y,B,R,R,B,R,R,B,W,O,O,O,R,O,O,B,Y,Y,Y,Y,Y,Y,W,O,O,O,B,B,B,B,B,W,O,R
2.125042, -13.635714, 4,state, 0, 20, 75, 447,B,W,O,W,W,R,R,W,R,W,G,Y,G,G,G,G,G,G,G,W,W,B,R,R,B,R,R,O,O,W,O,O,R,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,G,B,B,R,B,B,O,O,B,W
1.8670219, -13.15951, 4,state, 0, 20, 76, 448,R,W,B,W,W,W,R,R,O,B,B,G,G,G,G,G,G,G,O,W,W,B,R,R,W,R,R,O,O,W,O,O,G,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,G,B,B,R,B,B,O,B,R,W
2.3533595, -16.631882, 4,state, 0, 23, 77, 449,O,W,W,W,W,W,R,R,O,B,B,G,G,G,G,G,G,G,G,Y,Y,B,R,R,W,R,R,R,W,B,O,O,G,O,O,Y,Y,Y,Y,Y,Y,Y,W,O,O,B,B,B,R,B,B,W,O,R
2.0406072, -18.270624, 4,state, 0, 22, 78, 450,O,R,R,W,W,W,W,W,O,R,O,W,G,G,G,G,G,G,Y,Y,Y,G,R,R,B,R,R,R,W,W,O,O,B,O,O,G,Y,Y,Y,Y,Y,Y,W,O,O,B,B,B,R,B,B,G,B,B
-1.2517948, -16.78954, 4,state, 0, 13, 79, 451,R,W,W,W,W,W,W,W,O,R,O,W,G,G,G,G,G,G,O,R,R,G,R,R,B,R,R,O,O,W,O,O,B,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,G
-4.657779, -10.670764, 4,state, 0, 10, 80, 452,W,W,R,W,W,W,O,W,W,B,G,O,G,G,G,G,G,G,B,R,R,R,R,R,G,R,R,O,O,R,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,W
6.803068, -14.843265, 4,state, 0, 18, 81, 453,W,W,R,W,W,W,G,R,R,O,G,G,G,G,G,B,G,G,B,R,R,R,R,R,Y,Y,Y,O,O,R,O,O,O,O,W,W,W,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,W
4.404719, -14.233568, 4,state, 0, 22, 82, 454,G,W,W,R,W,W,R,W,R,Y,R,B,G,G,G,B,G,G,G,R,R,B,R,R,W,Y,Y,O,O,O,O,O,G,O,W,G,W,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,R
5.253686, -17.146082, 4,state, 0, 32, 83, 455,G,R,R,R,W,W,R,W,R,Y,R,B,G,G,G,B,G,G,Y,Y,Y,B,R,R,W,Y,Y,G,W,W,O,O,G,O,W,G,W,O,O,Y,Y,Y,O,O,O,W,B,B,O,B,B,R,B,B
6.8535166, -18.074787, 4,state, 0, 30, 84, 456,R,W,R,R,W,W,G,R,R,W,G,G,G,G,G,B,G,G,B,Y,Y,R,R,R,Y,Y,Y,G,W,B,O,O,B,O,W,R,W,O,O,Y,Y,Y,O,O,O,W,B,B,O,B,B,Y,B,W
5.2841387, -19.456379, 4,state, 0, 23, 85, 457,R,W,R,R,W,W,O,W,R,B,G,W,G,G,G,G,G,G,B,Y,Y,R,R,R,G,R,R,G,W,B,O,O,B,O,O,W,Y,Y,Y,Y,Y,Y,O,O,O,W,B,B,O,B,B,Y,B,W
3.3808935, -18.113783, 4,state, 0, 23, 86, 458,O,R,R,W,W,W,R,W,R,G,R,B,G,G,G,G,G,G,Y,Y,Y,B,R,R,W,R,R,G,W,B,O,O,G,O,O,W,Y,Y,Y,Y,Y,Y,O,O,O,W,B,B,O,B,B,W,B,B
