,x,y,line,cp,algo,player,age,ECO,UTCTime,Opening,BlackElo,Result,Site,Black,WhiteElo,TimeControl,White,UTCDate,Date,Termination,Event,Round,eval,clk,a8,b8,c8,d8,e8,f8,g8,h8,a7,b7,c7,d7,e7,f7,g7,h7,a6,b6,c6,d6,e6,f6,g6,h6,a5,b5,c5,d5,e5,f5,g5,h5,a4,b4,c4,d4,e4,f4,g4,h4,a3,b3,c3,d3,e3,f3,g3,h3,a2,b2,c2,d2,e2,f2,g2,h2,a1,b1,c1,d1,e1,f1,g1,h1
3400,17.704168,-11.789252,716,0,HSBadBoy,HSBadBoy,8,C58,00:09:26,Italian Game: Two Knights Defense; Polerio Defense,1372,0-1,https://lichess.org/ZzAH8T5H,HSBadBoy,1341,600+0,tariklh,2021.08.01,2021.08.01,Normal,Rated Rapid tournament https://lichess.org/tournament/P1T3MvYX,-,0.95,0:09:50,br,,bb,bq,bk,bb,,br,bp,bp,bp,,,bp,bp,bp,,,bn,,,bn,,,,,,bp,bp,,wn,,,,wb,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,,,wr
3401,17.664309,-11.760385,716,1,HSBadBoy,tariklh,9,C58,00:09:26,Italian Game: Two Knights Defense; Polerio Defense,1372,0-1,https://lichess.org/ZzAH8T5H,HSBadBoy,1341,600+0,tariklh,2021.08.01,2021.08.01,Normal,Rated Rapid tournament https://lichess.org/tournament/P1T3MvYX,-,0.8,0:09:51,br,,bb,bq,bk,bb,,br,bp,bp,bp,,,bp,bp,bp,,,bn,,,bn,,,,,,wp,bp,,wn,,,,wb,,,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,,,wr
3402,11.192139,17.684855,717,1,1/2-1/2,JonahF,0,C57,00:09:26,Italian Game: Two Knights Defense; Knight Attack; Normal Variation,1351,1/2-1/2,https://lichess.org/QleRMuAR,JonahF,1330,600+5,patrick-lelu,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3403,25.819555,7.632816,717,0,1/2-1/2,patrick-lelu,1,C57,00:09:26,Italian Game: Two Knights Defense; Knight Attack; Normal Variation,1351,1/2-1/2,https://lichess.org/QleRMuAR,JonahF,1330,600+5,patrick-lelu,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.24,0:10:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3404,1.1010991,27.477049,717,0,1/2-1/2,JonahF,2,C57,00:09:26,Italian Game: Two Knights Defense; Knight Attack; Normal Variation,1351,1/2-1/2,https://lichess.org/QleRMuAR,JonahF,1330,600+5,patrick-lelu,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.12,0:10:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3405,19.856058,0.92462,717,0,1/2-1/2,patrick-lelu,3,C57,00:09:26,Italian Game: Two Knights Defense; Knight Attack; Normal Variation,1351,1/2-1/2,https://lichess.org/QleRMuAR,JonahF,1330,600+5,patrick-lelu,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.17,0:09:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
3406,11.649169,-15.622356,717,0,1/2-1/2,JonahF,4,C57,00:09:26,Italian Game: Two Knights Defense; Knight Attack; Normal Variation,1351,1/2-1/2,https://lichess.org/QleRMuAR,JonahF,1330,600+5,patrick-lelu,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.18,0:09:58,br,,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,bn,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
3407,3.6203525,-8.780886,717,0,1/2-1/2,patrick-lelu,5,C57,00:09:26,Italian Game: Two Knights Defense; Knight Attack; Normal Variation,1351,1/2-1/2,https://lichess.org/QleRMuAR,JonahF,1330,600+5,patrick-lelu,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.13,0:09:55,br,,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,bn,,,,,,,,,,bp,,,,,,wb,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,,,wr
3408,18.015972,-12.13095,717,0,1/2-1/2,JonahF,6,C57,00:09:26,Italian Game: Two Knights Defense; Knight Attack; Normal Variation,1351,1/2-1/2,https://lichess.org/QleRMuAR,JonahF,1330,600+5,patrick-lelu,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.48,0:09:56,br,,bb,bq,bk,bb,,br,bp,bp,bp,bp,,bp,bp,bp,,,bn,,,bn,,,,,,,bp,,,,,,wb,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,,,wr
3409,17.803015,-11.89761,717,1,1/2-1/2,patrick-lelu,7,C57,00:09:26,Italian Game: Two Knights Defense; Knight Attack; Normal Variation,1351,1/2-1/2,https://lichess.org/QleRMuAR,JonahF,1330,600+5,patrick-lelu,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.13,0:09:46,br,,bb,bq,bk,bb,,br,bp,bp,bp,bp,,bp,bp,bp,,,bn,,,bn,,,,,,,bp,,wn,,,,wb,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,,,wr
3410,12.268723,17.401978,718,1,calaba_bc,calaba_bc,0,E32,00:09:28,Nimzo-Indian Defense: Classical Variation,2410,0-1,https://lichess.org/2ZtHU9Pc,calaba_bc,2494,180+0,sergeikim2003,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3411,-8.750091,-0.9315867,718,0,calaba_bc,sergeikim2003,1,E32,00:09:28,Nimzo-Indian Defense: Classical Variation,2410,0-1,https://lichess.org/2ZtHU9Pc,calaba_bc,2494,180+0,sergeikim2003,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.24,0:10:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3412,-3.062011,9.742944,718,0,calaba_bc,calaba_bc,2,E32,00:09:28,Nimzo-Indian Defense: Classical Variation,2410,0-1,https://lichess.org/2ZtHU9Pc,calaba_bc,2494,180+0,sergeikim2003,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.12,0:10:00,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,bn,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3413,-0.13585575,3.178258,718,0,calaba_bc,sergeikim2003,3,E32,00:09:28,Nimzo-Indian Defense: Classical Variation,2410,0-1,https://lichess.org/2ZtHU9Pc,calaba_bc,2494,180+0,sergeikim2003,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.17,0:10:04,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,bn,,,,,,,,,,,,,wp,wp,,,,,,,,,,,,,wp,wp,,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3414,0.31060338,4.1395235,718,0,calaba_bc,calaba_bc,4,E32,00:09:28,Nimzo-Indian Defense: Classical Variation,2410,0-1,https://lichess.org/2ZtHU9Pc,calaba_bc,2494,180+0,sergeikim2003,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.18,0:09:59,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,,bp,bp,bp,,,,,bp,bn,,,,,,,,,,,,,wp,wp,,,,,,,,,,,,,wp,wp,,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3415,0.62992316,4.3640933,718,0,calaba_bc,sergeikim2003,5,E32,00:09:28,Nimzo-Indian Defense: Classical Variation,2410,0-1,https://lichess.org/2ZtHU9Pc,calaba_bc,2494,180+0,sergeikim2003,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.13,0:10:06,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,,bp,bp,bp,,,,,bp,bn,,,,,,,,,,,,,wp,wp,,,,,,,wn,,,,,,wp,wp,,,wp,wp,wp,wp,wr,,wb,wq,wk,wb,wn,wr
3416,0.66698116,4.3611007,718,1,calaba_bc,calaba_bc,6,E32,00:09:28,Nimzo-Indian Defense: Classical Variation,2410,0-1,https://lichess.org/2ZtHU9Pc,calaba_bc,2494,180+0,sergeikim2003,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.48,0:09:53,br,bn,bb,bq,bk,,,br,bp,bp,bp,bp,,bp,bp,bp,,,,,bp,bn,,,,,,,,,,,,bb,wp,wp,,,,,,,wn,,,,,,wp,wp,,,wp,wp,wp,wp,wr,,wb,wq,wk,wb,wn,wr
3417,11.553329,16.583382,719,1,Uchiha9,Uchiha9,0,D04,00:09:28,Queen's Pawn Game: Colle System; Anti-Colle,2206,0-1,https://lichess.org/zS5ygYNn,Uchiha9,1467,300+0,Edson211908,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3418,-8.351597,-0.4618461,719,0,Uchiha9,Edson211908,1,D04,00:09:28,Queen's Pawn Game: Colle System; Anti-Colle,2206,0-1,https://lichess.org/zS5ygYNn,Uchiha9,1467,300+0,Edson211908,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3419,-3.1018956,9.701057,719,0,Uchiha9,Uchiha9,2,D04,00:09:28,Queen's Pawn Game: Colle System; Anti-Colle,2206,0-1,https://lichess.org/zS5ygYNn,Uchiha9,1467,300+0,Edson211908,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.19,0:03:00,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,bn,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3420,-2.8939376,9.698973,719,0,Uchiha9,Edson211908,3,D04,00:09:28,Queen's Pawn Game: Colle System; Anti-Colle,2206,0-1,https://lichess.org/zS5ygYNn,Uchiha9,1467,300+0,Edson211908,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.11,0:02:58,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,bn,,,,,,,,,,,,,,wp,,,,,,,,,wp,,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3421,-1.4896884,9.400245,719,0,Uchiha9,Uchiha9,4,D04,00:09:28,Queen's Pawn Game: Colle System; Anti-Colle,2206,0-1,https://lichess.org/zS5ygYNn,Uchiha9,1467,300+0,Edson211908,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.39,0:02:51,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,,bp,bp,bp,bp,,,,,,bn,,,,,,bp,,,,,,,,wp,,,,,,,,,wp,,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3422,-1.3867902,9.069436,719,1,Uchiha9,Edson211908,5,D04,00:09:28,Queen's Pawn Game: Colle System; Anti-Colle,2206,0-1,https://lichess.org/zS5ygYNn,Uchiha9,1467,300+0,Edson211908,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:02:57,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,,bp,bp,bp,bp,,,,,,bn,,,,,,bp,,,,,,,,wp,,,,,,,,,wp,wn,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
3423,12.243168,17.851439,720,1,Danioover2100,Carigi,0,B21,00:09:28,Sicilian Defense: McDonnell Attack,1137,1-0,https://lichess.org/z71iYR8y,Carigi,1078,60+0,Danioover2100,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3424,25.351347,8.261472,720,0,Danioover2100,Danioover2100,1,B21,00:09:28,Sicilian Defense: McDonnell Attack,1137,1-0,https://lichess.org/z71iYR8y,Carigi,1078,60+0,Danioover2100,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.0,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3425,5.652616,-15.836129,720,1,Danioover2100,Carigi,2,B21,00:09:28,Sicilian Defense: McDonnell Attack,1137,1-0,https://lichess.org/z71iYR8y,Carigi,1078,60+0,Danioover2100,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.19,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3426,10.944644,16.966162,721,1,mcaicco,mcaicco,0,A01,00:09:28,Nimzo-Larsen Attack: Modern Variation,770,0-1,https://lichess.org/lNCFbe9W,mcaicco,783,60+0,Mano-de-Tigre,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3427,13.671118,16.29032,721,1,mcaicco,Mano-de-Tigre,1,A01,00:09:28,Nimzo-Larsen Attack: Modern Variation,770,0-1,https://lichess.org/lNCFbe9W,mcaicco,783,60+0,Mano-de-Tigre,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.24,0:01:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,wp,,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3428,12.549086,16.898085,722,1,LordTackeo,redley83,0,A05,00:09:32,Zukertort Opening,1481,1-0,https://lichess.org/a4MnyRLo,redley83,1491,300+0,LordTackeo,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3429,11.292861,17.168705,723,1,geowill,gookosari,0,C40,00:09:32,King's Pawn Game: Damiano Defense,1258,1-0,https://lichess.org/0DgMLndc,gookosari,1268,300+0,geowill,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3430,25.103167,8.178223,723,0,geowill,geowill,1,C40,00:09:32,King's Pawn Game: Damiano Defense,1258,1-0,https://lichess.org/0DgMLndc,gookosari,1268,300+0,geowill,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.13,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3431,1.0284361,27.670948,723,0,geowill,gookosari,2,C40,00:09:32,King's Pawn Game: Damiano Defense,1258,1-0,https://lichess.org/0DgMLndc,gookosari,1268,300+0,geowill,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.25,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3432,19.661455,0.6816811,723,1,geowill,geowill,3,C40,00:09:32,King's Pawn Game: Damiano Defense,1258,1-0,https://lichess.org/0DgMLndc,gookosari,1268,300+0,geowill,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.11,0:04:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
3433,11.339894,17.315283,724,1,1/2-1/2,pauloberrferraz,0,C46,00:09:32,Four Knights Game: Italian Variation,1523,1/2-1/2,https://lichess.org/nslup0kY,pauloberrferraz,1530,300+0,rober-1234,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3434,26.223347,7.3249717,724,0,1/2-1/2,rober-1234,1,C46,00:09:32,Four Knights Game: Italian Variation,1523,1/2-1/2,https://lichess.org/nslup0kY,pauloberrferraz,1530,300+0,rober-1234,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.24,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3435,0.44317463,27.766811,724,0,1/2-1/2,pauloberrferraz,2,C46,00:09:32,Four Knights Game: Italian Variation,1523,1/2-1/2,https://lichess.org/nslup0kY,pauloberrferraz,1530,300+0,rober-1234,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.12,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3436,4.6949296,-9.370532,724,0,1/2-1/2,rober-1234,3,C46,00:09:32,Four Knights Game: Italian Variation,1523,1/2-1/2,https://lichess.org/nslup0kY,pauloberrferraz,1530,300+0,rober-1234,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.17,0:04:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,wb,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,,wn,wr
3437,3.8081067,-8.920481,724,0,1/2-1/2,pauloberrferraz,4,C46,00:09:32,Four Knights Game: Italian Variation,1523,1/2-1/2,https://lichess.org/nslup0kY,pauloberrferraz,1530,300+0,rober-1234,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,1.75,0:04:57,br,,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,bn,,,,,,,,,,bp,,,,,,wb,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,,wn,wr
3438,3.5913935,-8.758235,724,0,1/2-1/2,rober-1234,5,C46,00:09:32,Four Knights Game: Italian Variation,1523,1/2-1/2,https://lichess.org/nslup0kY,pauloberrferraz,1530,300+0,rober-1234,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,2.0,0:04:58,br,,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,bn,,,,,,,,,,bp,,,,,,wb,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,,,wr
3439,18.007732,-12.119259,724,1,1/2-1/2,pauloberrferraz,6,C46,00:09:32,Four Knights Game: Italian Variation,1523,1/2-1/2,https://lichess.org/nslup0kY,pauloberrferraz,1530,300+0,rober-1234,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,1.93,0:04:56,br,,bb,bq,bk,bb,,br,bp,bp,bp,bp,,bp,bp,bp,,,bn,,,bn,,,,,,,bp,,,,,,wb,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,,,wr
3440,11.858496,16.909529,725,1,angelcancor2597,SAPHHadyB,0,A20,00:09:33,English Opening: King's English Variation,702,1-0,https://lichess.org/AgczvHFl,SAPHHadyB,1086,60+0,angelcancor2597,2021.08.01,2021.08.01,Time forfeit,Rated Bullet tournament https://lichess.org/tournament/5hHPwgvL,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3441,1.9268575,2.3881912,725,1,angelcancor2597,angelcancor2597,1,A20,00:09:33,English Opening: King's English Variation,702,1-0,https://lichess.org/AgczvHFl,SAPHHadyB,1086,60+0,angelcancor2597,2021.08.01,2021.08.01,Time forfeit,Rated Bullet tournament https://lichess.org/tournament/5hHPwgvL,-,0.24,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,,wp,wp,,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3442,11.815614,17.014513,726,1,atahan09,atahan09,0,B22,00:09:33,Sicilian Defense: Alapin Variation,1097,0-1,https://lichess.org/NQ8Lv3wT,atahan09,1117,60+0,AASR88,2021.08.01,2021.08.01,Time forfeit,Rated Bullet tournament https://lichess.org/tournament/5hHPwgvL,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3443,25.63361,8.733533,726,0,atahan09,AASR88,1,B22,00:09:33,Sicilian Defense: Alapin Variation,1097,0-1,https://lichess.org/NQ8Lv3wT,atahan09,1117,60+0,AASR88,2021.08.01,2021.08.01,Time forfeit,Rated Bullet tournament https://lichess.org/tournament/5hHPwgvL,-,0.2,0:01:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3444,5.6096296,-15.785344,726,1,atahan09,atahan09,2,B22,00:09:33,Sicilian Defense: Alapin Variation,1097,0-1,https://lichess.org/NQ8Lv3wT,atahan09,1117,60+0,AASR88,2021.08.01,2021.08.01,Time forfeit,Rated Bullet tournament https://lichess.org/tournament/5hHPwgvL,-,0.12,0:01:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3445,11.526178,16.639645,727,1,chessperson,chessperson,0,E97,00:09:33,King's Indian Defense: Orthodox Variation; Korchnoi Attack,2024,0-1,https://lichess.org/eYrSmtwY,chessperson,1885,600+0,partoni,2021.08.01,2021.08.01,Normal,Rated Rapid tournament https://lichess.org/tournament/cu9aqMOJ,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3446,-8.559292,-0.65937275,727,0,chessperson,partoni,1,E97,00:09:33,King's Indian Defense: Orthodox Variation; Korchnoi Attack,2024,0-1,https://lichess.org/eYrSmtwY,chessperson,1885,600+0,partoni,2021.08.01,2021.08.01,Normal,Rated Rapid tournament https://lichess.org/tournament/cu9aqMOJ,-,0.24,0:01:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3447,-3.0350945,9.74007,727,0,chessperson,chessperson,2,E97,00:09:33,King's Indian Defense: Orthodox Variation; Korchnoi Attack,2024,0-1,https://lichess.org/eYrSmtwY,chessperson,1885,600+0,partoni,2021.08.01,2021.08.01,Normal,Rated Rapid tournament https://lichess.org/tournament/cu9aqMOJ,-,0.32,0:01:00,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,bn,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
3448,-0.10154348,3.2280319,727,0,chessperson,partoni,3,E97,00:09:33,King's Indian Defense: Orthodox Variation; Korchnoi Attack,2024,0-1,https://lichess.org/eYrSmtwY,chessperson,1885,600+0,partoni,2021.08.01,2021.08.01,Normal,Rated Rapid tournament https://lichess.org/tournament/cu9aqMOJ,-,0.0,0:00:58,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,bn,,,,,,,,,,,,,wp,wp,,,,,,,,,,,,,wp,wp,,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
